asset_id,as_of_date,age_years,material,pipe_size,length_m,pressure_zone,past_break_count,breaks_last_3y,criticality,years_since_last_break,had_prior_break,predicted_median_days,predicted_median_months,risk_probability_12m,risk_probability_24m,risk_probability_36m,raw_risk_probability_12m,raw_risk_probability_24m,raw_risk_probability_36m,driver_1_feature,driver_1_value,driver_1_direction,driver_1_contribution,driver_2_feature,driver_2_value,driver_2_direction,driver_2_contribution,driver_3_feature,driver_3_value,driver_3_direction,driver_3_contribution,criticality_was_imputed,criticality_used,criticality_normalized,urgency_score,priority_score,priority_rank,priority_percentile,priority_band,recommended_action
15150,2026-01-01,51.00173172618192,DI,300.0,242.750304431997,KIT 4,0,0,7.0,,0,12366.832396922984,406.310844885455,0.006240477247270221,0.01178908023093861,0.018720663452531514,0.00021344551236695517,0.0023293735948997267,0.007689032379354014,length_m,242.75,raises risk,0.3149698078632355,age_years,51.0017,raises risk,0.2800140678882599,pipe_size,300,reduces risk,-0.20606568455696106,False,7.0,0.7,0.9153076762896867,0.8603892157123055,1881,88.40007404208058,PLANNED,include in 12 month maintenance plan
68290,2026-01-01,23.587068865205993,PVC,150.0,225.70515401851,KIT 5,0,0,6.0,,0,12232.21153552675,401.8878920890121,0.006361641784702251,0.012012969528239699,0.019082739912774843,0.00022243200233984322,0.0024103009660802095,0.007923820933360614,length_m,225.705,raises risk,0.7353731393814087,material,PVC,reduces risk,-0.4172303271589044,pressure_zone,KIT 5,raises risk,0.1574582950270269,False,6.0,0.6,0.9329149920570743,0.8582817926925084,1882,88.39390386869871,PLANNED,include in 12 month maintenance plan
18130,2026-01-01,65.00065025291416,CI,150.0,79.8721373968123,KIT 4,0,0,5.0,,0,12081.63390108983,396.9406813639649,0.006501167745973214,0.012270525174204816,0.019499251929984713,0.00023302702060754054,0.0025049448725282257,0.008197104805198573,material,CI,raises risk,0.4406794980059203,length_m,79.8721,reduces risk,-0.18611925840377808,past_break_count,0,reduces risk,-0.12427697330713272,False,5.0,0.5,0.9531783392843844,0.857860505355946,1883,88.38773369531684,PLANNED,include in 12 month maintenance plan
19420,2026-01-01,46.0023135314209,DI,300.0,114.009706366539,KIT 6,0,0,6.0,,0,12243.789232780578,402.26827599024466,0.006351090606915831,0.011993481366273796,0.01905122369922822,0.00022164154055556278,0.0024032069750588242,0.00790328122222131,length_m,114.01,raises risk,0.6759641170501709,pipe_size,300,reduces risk,-0.19130103290081024,pressure_zone,KIT 6,reduces risk,-0.09694072376441909,False,6.0,0.6,0.9313821143954459,0.8568715452438103,1884,88.38156352193496,PLANNED,include in 12 month maintenance plan
84812,2026-01-01,55.00181386339213,DI,200.0,13.697750986855,KIT 4,0,0,6.0,,0,12247.094152956175,402.3768587595203,0.006348083275517666,0.011987926492203206,0.01904224035800116,0.00022141651699685968,0.002401186651972749,0.007897430198564667,age_years,55.0018,raises risk,0.5924187302589417,length_m,13.6978,reduces risk,-0.5234428644180298,pipe_size,200,raises risk,0.19854390621185303,False,6.0,0.6,0.9309451948771678,0.8564695792869944,1885,88.37539334855309,PLANNED,include in 12 month maintenance plan
84814,2026-01-01,55.00181386339213,DI,200.0,13.703552648217,KIT 4,0,0,6.0,,0,12247.094152956175,402.3768587595203,0.006348083275517666,0.011987926492203206,0.01904224035800116,0.00022141651699685968,0.002401186651972749,0.007897430198564667,age_years,55.0018,raises risk,0.5924187302589417,length_m,13.7036,reduces risk,-0.5234428644180298,pipe_size,200,raises risk,0.19854390621185303,False,6.0,0.6,0.9309451948771678,0.8564695792869944,1886,88.36922317517123,PLANNED,include in 12 month maintenance plan
710,2026-01-01,45.00023956686311,DI,150.0,111.370707461939,KIT 2W,0,0,5.0,,0,12094.510769835515,397.3637493939675,0.006489066766599462,0.012248198635630144,0.019463146584514705,0.00023209764167687376,0.0024966751326649145,0.008173280512141945,length_m,111.371,raises risk,0.5255770683288574,pressure_zone,KIT 2W,reduces risk,-0.18570956890107482,age_years,45.0002,raises risk,0.08286517858505249,False,5.0,0.5,0.951421430910019,0.8562792878190171,1887,88.36305300178935,PLANNED,include in 12 month maintenance plan
5730,2026-01-01,66.00272421747195,CI,150.0,73.1952932916349,KIT 4,0,0,6.0,,0,12256.090854963591,402.67244436111105,0.00633990691921457,0.011972823197136917,0.019017815288476632,0.000220805341041477,0.0023956974373589126,0.007881529733147088,material,CI,raises risk,0.460626247619075,age_years,66.0027,reduces risk,-0.2655659019947052,length_m,73.1953,raises risk,0.11526069790124893,False,6.0,0.6,0.929757263951748,0.8553766828356082,1888,88.35688282840748,PLANNED,include in 12 month maintenance plan
84716,2026-01-01,63.00197813781255,CI,150.0,7.40586029608695,KIT 4,0,0,6.0,,0,12260.427988560043,402.8149403826786,0.006335970603673771,0.011965551724860564,0.019006055841316705,0.0002205114278374187,0.0023930566899480867,0.007873878656966697,material,CI,raises risk,0.46244089852189063,length_m,7.40586,reduces risk,-0.2829175889492035,pipe_size,150,raises risk,0.11786463856697083,False,6.0,0.6,0.9291853463794103,0.8548505186690575,1889,88.3507126550256,PLANNED,include in 12 month maintenance plan
90280,2026-01-01,63.00197813781255,CI,150.0,7.42030373826534,KIT 4,0,0,6.0,,0,12260.427988560043,402.8149403826786,0.006335970603673771,0.011965551724860564,0.019006055841316705,0.0002205114278374187,0.0023930566899480867,0.007873878656966697,material,CI,raises risk,0.46244089852189063,length_m,7.4203,reduces risk,-0.2829175889492035,pipe_size,150,raises risk,0.11786463856697083,False,6.0,0.6,0.9291853463794103,0.8548505186690575,1890,88.34454248164373,PLANNED,include in 12 month maintenance plan
8190,2026-01-01,47.587561688467254,DI,150.0,248.831586116716,KIT 4,0,0,6.0,,0,12263.784182507432,402.9252077457831,0.006332926956928797,0.011959929107392943,0.01899696292183452,0.0002202843115847075,0.0023910156550322093,0.00786796438251235,length_m,248.832,raises risk,0.3451661169528961,age_years,47.5876,raises risk,0.09093259274959564,material,DI,reduces risk,-0.0787018913506472,False,6.0,0.6,0.9287431198558613,0.8544436702673924,1891,88.33837230826187,PLANNED,include in 12 month maintenance plan
36420,2026-01-01,45.00023956686311,DI,300.0,58.9081459776348,KIT 5,0,0,7.0,,0,12420.729828111715,408.0816387395787,0.006192885323363117,0.011701081117491801,0.018578348684642868,0.00020997005804384046,0.0022979086530896795,0.007597460544607315,length_m,58.9081,raises risk,0.3369961977005005,pipe_size,300,reduces risk,-0.11620638519525528,age_years,45.0002,raises risk,0.09759809076786041,False,7.0,0.7,0.9083890397729697,0.8538856973865916,1892,88.33220213487999,PLANNED,include in 12 month maintenance plan
95280,2026-01-01,51.58764382567746,DI,250.0,24.7389296883178,KIT 5,0,0,7.0,,0,12426.83167190524,408.2821141101128,0.006187529851879475,0.011691176605259725,0.018562330774204678,0.00020958088377668279,0.0022943793461515393,0.007587179145317519,length_m,24.7389,reduces risk,-0.7654094696044922,pressure_zone,KIT 5,raises risk,0.41314030838839244,age_years,51.5876,raises risk,0.4017866253852844,False,7.0,0.7,0.907610397012607,0.8531537731918507,1893,88.32603196149812,PLANNED,include in 12 month maintenance plan
96128,2026-01-01,14.321991553556883,PVC,300.0,120.199967526425,KIT 4,0,0,7.0,,0,12430.695747505604,408.40906786605404,0.006184141827258593,0.011684910511758437,0.018552197033222494,0.00020933488096243393,0.0022921477987332107,0.00758067725414272,length_m,120.2,raises risk,0.7029404640197754,material,PVC,reduces risk,-0.3393164830376918,age_years,14.322,reduces risk,-0.2689822018146515,False,7.0,0.7,0.9071177953204936,0.8526907276012641,1894,88.31986178811624,PLANNED,include in 12 month maintenance plan
58180,2026-01-01,54.16949013326762,DI,300.0,807.078964599061,KIT 4,0,0,8.0,,0,12588.94901754662,413.60846070914374,0.006047617568367405,0.011432271975798958,0.0181436197614526,0.00019955069790468326,0.0022029962879042456,0.0073202419586753005,age_years,54.1695,raises risk,0.4869541525840759,pipe_size,300,reduces risk,-0.1858600378036499,length_m,807.079,reduces risk,-0.08052188903093338,False,8.0,0.8,0.8872614109905391,0.8517709545509177,1895,88.31369161473438,PLANNED,include in 12 month maintenance plan
61905,2026-01-01,52.33509243858532,DI,300.0,168.382518369916,KIT 2W,0,0,7.0,,0,12442.140929208685,408.7850979842275,0.006174122126086523,0.011666378268759265,0.01852222603903233,0.00020860826207177476,0.002285553661489169,0.007561459608783105,length_m,168.383,raises risk,0.4140583276748657,age_years,52.3351,raises risk,0.31970128417015076,pressure_zone,KIT 2W,reduces risk,-0.20586862160780584,False,7.0,0.7,0.9056609360182926,0.8513212798571951,1896,88.3075214413525,PLANNED,include in 12 month maintenance plan
31310,2026-01-01,39.58739741404683,DI,200.0,65.2266162485853,KIT 4,0,0,7.0,,0,12442.627434480015,408.80108205852326,0.006173696725248411,0.011665591423370498,0.018520953524519455,0.00020857744240689515,0.002285273876970162,0.0075606440588304145,pipe_size,200,raises risk,0.2035900056362152,length_m,65.2266,raises risk,0.10824277251958847,age_years,39.5874,reduces risk,-0.05343455821275711,False,7.0,0.7,0.9055990814612142,0.8512631365735414,1897,88.30135126797063,PLANNED,include in 12 month maintenance plan
25840,2026-01-01,38.42104902906973,DI,300.0,87.2719638030451,KIT 4,0,0,6.0,,0,12292.70650380263,403.87544725937306,0.0063067839246395445,0.011911628810283804,0.018918851302639726,0.00021833869382491115,0.002373514969822737,0.007817225850248648,length_m,87.272,raises risk,0.4871181845664978,pipe_size,300,reduces risk,-0.2768721282482147,age_years,38.421,raises risk,0.1647256463766098,False,6.0,0.6,0.924944412813284,0.8509488597882213,1898,88.29518109458876,PLANNED,include in 12 month maintenance plan
81078,2026-01-01,50.00239566863112,DI,200.0,12.2394173068147,KIT 4,1,0,7.0,3.151330965043772,1,12447.790308493397,408.9707076857725,0.006169184864836411,0.011657245869684757,0.01850745679403077,0.00020825071506998287,0.002282307341442486,0.007551996042683231,length_m,12.2394,reduces risk,-0.6709633469581604,past_break_count,1,raises risk,0.3413345217704773,age_years,50.0024,raises risk,0.22300931811332703,False,7.0,0.7,0.904943035921035,0.850646453765773,1899,88.28901092120688,PLANNED,include in 12 month maintenance plan
22240,2026-01-01,60.58714415764869,DI,300.0,91.7351782164553,KIT 4,0,0,7.0,,0,12448.466981746073,408.9929397070518,0.006168593863903658,0.011656152677828711,0.018505688844390803,0.00020820793795953233,0.00228191888157083,0.007550863500175038,age_years,60.5871,raises risk,0.6290721297264099,pipe_size,300,reduces risk,-0.2967662513256073,length_m,91.7352,reduces risk,-0.2687721252441406,False,7.0,0.7,0.9048571006129886,0.8505656745762094,1900,88.28284074782502,PLANNED,include in 12 month maintenance plan
11230,2026-01-01,48.000985646522516,DI,300.0,63.0557048391628,KIT 4,0,0,7.0,,0,12464.207037155884,409.51007740301475,0.0061548692804465335,0.011630764480405401,0.018464630107283782,0.00020721586731664633,0.0022729057530528176,0.007524578973871779,length_m,63.0557,raises risk,0.2856450378894806,age_years,48.001,raises risk,0.17784659564495087,pipe_size,300,reduces risk,-0.16858042776584625,False,7.0,0.7,0.9028613923117919,0.8486897087730844,1901,88.27667057444314,PLANNED,include in 12 month maintenance plan
29900,2026-01-01,79.00230668665338,CI,150.0,303.832967096685,KIT 4,1,0,5.0,12.903755723936836,1,12157.118549075178,399.42072072363464,0.006430685422081767,0.012140454445607513,0.01928890666335896,0.00022764182635664522,0.002456941189924579,0.00805866629845267,length_m,303.833,raises risk,0.6493499875068665,age_years,79.0023,reduces risk,-0.5052786469459534,years_since_last_break,12.9038,reduces risk,-0.4644674751907587,False,5.0,0.5,0.942943825326721,0.848649442794049,1902,88.27050040106127,PLANNED,include in 12 month maintenance plan
82802,2026-01-01,60.58714415764869,DI,300.0,15.6437973323227,KIT 4,0,0,7.0,,0,12465.455213031588,409.55108607672724,0.006153782786189378,0.011628754529476046,0.01846137953827286,0.0002071374394855305,0.0022721928859678973,0.007522499499569197,age_years,60.5871,raises risk,0.7271854281425476,length_m,15.6438,reduces risk,-0.3910127878189087,pipe_size,300,reduces risk,-0.30585524439811707,False,7.0,0.7,0.9027033984383726,0.8485411945320702,1903,88.2643302276794,PLANNED,include in 12 month maintenance plan
85030,2026-01-01,52.00106778373272,DI,300.0,12.515055247933,KIT 5,0,0,6.0,,0,12313.579846754194,404.56123852248936,0.006288011572602409,0.01187694004529862,0.018862752166283376,0.00021694732723997044,0.0023609821376623474,0.00778086033445894,pressure_zone,KIT 5,raises risk,0.4864650257368339,length_m,12.5151,reduces risk,-0.3258955776691437,age_years,52.0011,raises risk,0.20427770912647247,False,6.0,0.6,0.9222164173779369,0.848439103987702,1904,88.25816005429752,PLANNED,include in 12 month maintenance plan
5510,2026-01-01,59.001896000602336,CI,150.0,186.493463633031,KIT 4,5,0,5.0,14.046416586747668,1,12159.495537425024,399.49881640033755,0.006428483632464381,0.012136390032133602,0.019282333798537023,0.00022747468674120814,0.0024554479742165854,0.008054354352981647,past_break_count,5,raises risk,0.5905959606170654,length_m,186.493,reduces risk,-0.45646581053733826,years_since_last_break,14.0464,reduces risk,-0.18846555054187775,False,5.0,0.5,0.9426240568972412,0.848361651207517,1905,88.25198988091566,PLANNED,include in 12 month maintenance plan
44050,2026-01-01,45.00023956686311,DI,150.0,145.67084731192,KIT 4,0,0,5.0,,0,12160.110151483155,399.51900947397377,0.0064279144936402145,0.012135339413840662,0.019280634765170196,0.00022743149367026236,0.0024550620568961324,0.008053239887312923,length_m,145.671,raises risk,0.4012277126312256,past_break_count,0,reduces risk,-0.09237594157457352,pipe_size,150,raises risk,0.059347011148929596,False,5.0,0.5,0.9425413996853347,0.8482872597168012,1906,88.24581970753378,PLANNED,include in 12 month maintenance plan
29780,2026-01-01,55.00181386339213,DI,200.0,80.118036111745,KIT 5,0,0,5.0,,0,12161.235091633846,399.55596925222596,0.006426872973222985,0.012133416777015744,0.019277525524913696,0.00022735246202188367,0.0024543558974725282,0.008051200555913556,age_years,55.0018,raises risk,0.5552701354026794,length_m,80.118,reduces risk,-0.35243985056877136,pipe_size,200,raises risk,0.20967337489128113,False,5.0,0.5,0.9423901369529885,0.8481511232576896,1907,88.23964953415191,PLANNED,include in 12 month maintenance plan
8760,2026-01-01,37.58598739193823,DI,150.0,109.584725238688,KIT 4,0,0,5.0,,0,12179.619980808682,400.1600026549599,0.006409885355752571,0.012102055595088925,0.019226808906660717,0.00022606550425166905,0.0024428503542147277,0.00801796265756096,length_m,109.585,raises risk,0.509739875793457,age_years,37.586,reduces risk,-0.10682900995016098,material,DI,reduces risk,-0.06489775712907431,False,5.0,0.5,0.9399228782644292,0.8459305904379864,1908,88.23347936077003,PLANNED,include in 12 month maintenance plan
31090,2026-01-01,37.000075292442695,DI,150.0,152.893401080363,KIT 4,0,0,6.0,,0,12336.500284759424,405.31428685630254,0.006267489487236691,0.011839012174988906,0.01880141453478664,0.00021543173217569196,0.0023473134739213928,0.007741170399915652,length_m,152.893,raises risk,0.43592679500579834,material,DI,reduces risk,-0.08432854711645632,age_years,37.0001,reduces risk,-0.05362800508737564,False,6.0,0.6,0.9192338798317351,0.8456951694451963,1909,88.22730918738817,PLANNED,include in 12 month maintenance plan
34000,2026-01-01,40.83862091624058,DI,150.0,173.864496452199,KIT 4,0,0,5.0,,0,12199.940616630702,400.8276347894027,0.0063911832758965,0.012067524509996744,0.019170965782962204,0.00022465319336779303,0.0024302102288115395,0.00798142352805709,length_m,173.864,raises risk,0.31039679050445557,age_years,40.8386,raises risk,0.08436369150876999,past_break_count,0,reduces risk,-0.06283633410930634,False,5.0,0.5,0.9372063896833144,0.843485750714983,1910,88.2211390140063,PLANNED,include in 12 month maintenance plan
87246,2026-01-01,57.50426086777963,DI,150.0,12.4968028053226,KIT 4,0,0,5.0,,0,12202.395800120768,400.90829955837347,0.00638892890332034,0.01206336174898235,0.01916423381760495,0.00022448327228937913,0.0024286884562513184,0.007977022830426176,age_years,57.5043,raises risk,0.8082150220870972,length_m,12.4968,reduces risk,-0.6647176146507263,pipe_size,150,raises risk,0.06845202296972275,False,5.0,0.5,0.9368789248447404,0.8431910323602664,1911,88.21496884062442,PLANNED,include in 12 month maintenance plan
92590,2026-01-01,37.000075292442695,DI,300.0,66.4421167146698,KIT 4,0,0,7.0,,0,12513.969134505045,411.14500534319126,0.0061117631831632485,0.011551007512706043,0.018335643957940167,0.00020411649516669607,0.002244696248183883,0.00744222536971207,length_m,66.4421,raises risk,0.501065731048584,pipe_size,300,reduces risk,-0.22793583571910858,material,DI,raises risk,0.05757275959695107,False,7.0,0.7,0.8965924559503778,0.8427969085933552,1912,88.20879866724255,PLANNED,include in 12 month maintenance plan
33760,2026-01-01,63.00197813781255,CI,150.0,316.436551967453,KIT 4,2,0,6.0,28.060808914625216,1,12376.601627912443,406.6318118372022,0.006231812472724066,0.011773061211908666,0.018694757073795434,0.00021281047840747888,0.0023236313983119638,0.00767233302513047,years_since_last_break,28.0608,reduces risk,-1.51846076361835,length_m,316.437,raises risk,0.5668250918388367,past_break_count,2,raises risk,0.4983929991722107,False,6.0,0.6,0.9140481554586584,0.8409243030219657,1913,88.20262849386067,PLANNED,include in 12 month maintenance plan
137662,2026-01-01,6.532646118674579,PVC,600.0,193.177179811624,KIT 4,0,0,8.0,,0,12683.5841586372,416.7176872999347,0.005968012457122609,0.011284836589838455,0.017905181024340872,0.00019396145938594368,0.002151710574018175,0.007169807001090558,pipe_size,600,raises risk,0.7346853017807007,age_years,6.53265,reduces risk,-0.5626100897789001,length_m,193.177,raises risk,0.5372262001037598,False,8.0,0.8,0.8756776553659189,0.8406505491512822,1914,88.19645832047881,PLANNED,include in 12 month maintenance plan
69520,2026-01-01,22.58773280765519,PVC,300.0,103.118583007361,KIT 4,0,0,8.0,,0,12716.164193654136,417.7881005738643,0.005940950737840561,0.011234694792262613,0.017824089769723883,0.0001920807796092642,0.002134393442580203,0.007118907034277392,length_m,103.119,raises risk,0.577302098274231,material,PVC,reduces risk,-0.2995900414425705,pipe_size,300,reduces risk,-0.07771504670381546,False,8.0,0.8,0.871738785735551,0.836869234306129,1915,88.19028814709694,PLANNED,include in 12 month maintenance plan
90346,2026-01-01,37.000075292442695,DI,300.0,5.5512346019898,KIT 6,0,0,7.0,,0,12570.042155943234,412.9872779627749,0.006063702042962923,0.011462050495233755,0.018191778876320026,0.00020069036642105805,0.0022134212184667483,0.00735076544416361,pipe_size,300,reduces risk,-0.42127761244773865,pressure_zone,KIT 6,raises risk,0.3890055681404192,length_m,5.55123,raises risk,0.25680088996887207,False,7.0,0.7,0.8896014261979883,0.8362253406261091,1916,88.18411797371506,PLANNED,include in 12 month maintenance plan
26420,2026-01-01,40.58673347159764,DI,150.0,232.390425133322,KIT 4,0,0,5.0,,0,12264.626298650634,402.9528753740531,0.006332163589323061,0.01195851889515543,0.018994682320231413,0.0002202273689551378,0.002390503865644569,0.00786648127535453,length_m,232.39,raises risk,0.3892611265182495,material,DI,reduces risk,-0.09142295847050264,past_break_count,0,reduces risk,-0.06603053957223892,False,5.0,0.5,0.9286322054163607,0.8357689848747246,1917,88.17794780033319,PLANNED,include in 12 month maintenance plan
32130,2026-01-01,77.58680876404033,CI,150.0,125.879929631057,KIT 4,1,0,5.0,8.947480098838444,1,12266.802033007383,403.0243588741414,0.006330191918929004,0.011954876477771628,0.018988791785040114,0.00022008033075044203,0.0023891822018878186,0.007862651053352775,past_break_count,1,raises risk,0.3710286617279053,material,CI,raises risk,0.24264177192890202,years_since_last_break,8.94748,reduces risk,-0.1421690583229065,False,5.0,0.5,0.9283457273192901,0.8355111545873611,1918,88.17177762695131,PLANNED,include in 12 month maintenance plan
32460,2026-01-01,65.50442514220005,CI,300.0,64.3621366392537,KIT 4,0,0,6.0,,0,12423.087272678546,408.1590923075561,0.006190815459383329,0.011697253120587319,0.018572157920119844,0.0002098195981493539,0.002296544319022416,0.007593486278581735,material,CI,raises risk,0.3329386478944798,pipe_size,300,reduces risk,-0.21210387349128723,length_m,64.3621,raises risk,0.18632256984710693,False,6.0,0.6,0.9080881003818178,0.8354410523512724,1919,88.16560745356945,PLANNED,include in 12 month maintenance plan
41780,2026-01-01,40.58673347159764,DI,150.0,63.600027542508,KIT 4,0,0,5.0,,0,12269.961043891744,403.12814781056676,0.006327330746835153,0.011949590716088943,0.018980243622007544,0.00021986705125173558,0.002387264834425516,0.00785709397279216,length_m,63.6,raises risk,0.21494939923286438,pressure_zone,KIT 4,raises risk,0.05120554092718521,pipe_size,150,raises risk,0.05076377093791962,False,5.0,0.5,0.9279300025128528,0.8351370022615676,1920,88.15943728018757,PLANNED,include in 12 month maintenance plan
59960,2026-01-01,69.00073239012437,CI,150.0,92.1192468912947,KIT 4,4,0,7.0,12.857211304818032,1,12584.17163283699,413.4515002882848,0.00605167607016236,0.011439786173539806,0.018155772048567026,0.00019983793553647345,0.002205624771189451,0.007327939736831628,past_break_count,4,raises risk,0.8266072273254395,length_m,92.1192,reduces risk,-0.5413691997528076,age_years,69.0007,reduces risk,-0.3276119828224182,False,7.0,0.7,0.887851869901606,0.8345807577075097,1921,88.1532671068057,PLANNED,include in 12 month maintenance plan
28490,2026-01-01,47.420549361040955,DI,200.0,118.571199816673,KIT 2W,0,0,6.0,,0,12441.108651761793,408.7511826283675,0.006175024888685675,0.01166804806066514,0.018524926486104428,0.0002086736739849178,0.002286147453357681,0.007563190422626831,length_m,118.571,raises risk,0.519217848777771,pressure_zone,KIT 2W,reduces risk,-0.49971813731463044,age_years,47.4205,raises risk,0.18052230775356293,False,6.0,0.6,0.9057922000021389,0.8333288240019678,1922,88.14709693342382,PLANNED,include in 12 month maintenance plan
22180,2026-01-01,67.00206027502276,CI,300.0,89.4581624090138,KIT 4,0,0,8.0,,0,12747.928239013223,418.8317046021716,0.005914734069342945,0.01118610847675148,0.017745514248796963,0.00019026819332444372,0.0021176740131734336,0.007069713328118326,material,CI,raises risk,0.3733613746080664,pipe_size,300,reduces risk,-0.2639099359512329,length_m,89.4582,raises risk,0.12508703768253326,False,8.0,0.8,0.8679224409510907,0.8332055433130472,1923,88.14092676004196,PLANNED,include in 12 month maintenance plan
1630,2026-01-01,40.58673347159764,DI,150.0,94.1510896122303,KIT 4,0,0,5.0,,0,12306.043055234395,404.31361811074214,0.006294780585356514,0.01188944885206141,0.018882981594284056,0.00021744848192396953,0.002365498022467426,0.007793966606100615,length_m,94.1511,raises risk,0.2735331654548645,pipe_size,150,raises risk,0.0695401132106781,material,DI,reduces risk,-0.06474453386545065,False,5.0,0.5,0.9232001166260738,0.8308801049634664,1924,88.13475658666009,PLANNED,include in 12 month maintenance plan
82654,2026-01-01,32.99999315523248,DI,150.0,121.220125677817,KIT 4,0,0,6.0,,0,12475.659277896337,409.8863394450428,0.0061449107023597675,0.011612341048719634,0.018434835025326893,0.00020649761013338025,0.002266375328319201,0.007505526183151053,length_m,121.22,raises risk,0.673406183719635,age_years,33,reduces risk,-0.28477129340171814,material,DI,reduces risk,-0.11588618611494894,False,6.0,0.6,0.9014132238564441,0.8293001659479285,1925,88.12858641327821,PLANNED,include in 12 month maintenance plan
98274,2026-01-01,9.059734286124971,PVC,150.0,208.561755814166,KIT 4,0,0,,,0,12490.313966509337,410.367817540708,0.006132200692258469,0.01158882535055913,0.018396804509273605,0.0002055828500093175,0.0022580522579966934,0.007481232948220579,length_m,208.562,raises risk,1.2725961208343506,material,PVC,reduces risk,-0.5095052972428675,age_years,9.05973,reduces risk,-0.4902900457382202,True,6.0,0.6,0.8995648471450182,0.8275996593734167,1926,88.12241623989634,PLANNED,include in 12 month maintenance plan
28410,2026-01-01,53.00040384128353,DI,200.0,177.400049580629,KIT 4,0,0,6.0,,0,12494.114374195196,410.49267949469834,0.006128910694073938,0.011582737905904356,0.018386959649137904,0.000205346418325809,0.0022558999490684246,0.007474948937970709,age_years,53.0004,raises risk,0.39239633083343506,length_m,177.4,reduces risk,-0.2074960470199585,pipe_size,200,raises risk,0.18504655361175537,False,6.0,0.6,0.899086375312946,0.8271594652879104,1927,88.11624606651446,PLANNED,include in 12 month maintenance plan
76658,2026-01-01,53.58631594077907,DI,150.0,85.5651688751486,KIT 4,0,0,5.0,,0,12360.076320900485,406.08887479087406,0.00624647953037991,0.011800176325103336,0.018738608332702567,0.00021388600969455526,0.0023333548802641174,0.007700607540284245,age_years,53.5863,raises risk,0.3648865818977356,length_m,85.5652,reduces risk,-0.15368181467056274,pipe_size,150,raises risk,0.11697012186050415,False,5.0,0.5,0.9161801449029203,0.8245621304126283,1928,88.1100758931326,PLANNED,include in 12 month maintenance plan
33000,2026-01-01,37.58598739193823,DI,150.0,205.36305911881,KIT 4,0,0,5.0,,0,12360.71286160691,406.1097882619983,0.006245913660341357,0.01179913025426418,0.01873691660139515,0.00021384446065915804,0.002332979417822367,0.007699516033184151,length_m,205.363,raises risk,0.6409948468208313,age_years,37.586,reduces risk,-0.2420482039451599,material,DI,reduces risk,-0.11251136223654612,False,5.0,0.5,0.9160978932623582,0.8244881039361225,1929,88.10390571975073,PLANNED,include in 12 month maintenance plan
39500,2026-01-01,75.00222454944318,CI,150.0,150.893072388276,KIT 4,0,0,6.0,,0,12533.520761011461,411.78737176571053,0.006094943950039191,0.011519880406079232,0.018285303893609196,0.00020291396670283753,0.0022337301312005237,0.007410175231327844,material,CI,raises risk,0.40654201542565715,past_break_count,0,reduces risk,-0.11130725592374802,pipe_size,150,reduces risk,-0.06921198219060898,False,6.0,0.6,0.8941460881208204,0.8226144010711548,1930,88.09773554636885,PLANNED,include in 12 month maintenance plan
134032,2026-01-01,61.00056811570395,DI,450.0,256.976333578487,KIT 4,0,0,7.0,,0,12689.524689517562,416.9128627534056,0.005963065099447953,0.01127567059341161,0.017890357410534696,0.0001936169041436765,0.002148540241448529,0.007160492457967411,pipe_size,450,reduces risk,-1.0274441242218018,age_years,61.0006,raises risk,0.5650289058685303,length_m,256.976,raises risk,0.4658746123313904,False,7.0,0.7,0.8749575978745724,0.822460142002098,1931,88.09156537298698,PLANNED,include in 12 month maintenance plan
25930,2026-01-01,58.00255994305154,DI,300.0,74.472785291271,KIT 5,0,0,7.0,,0,12704.794079675607,417.4145367970794,0.005950375202753326,0.011252158306365745,0.017852332424623658,0.00019273462677422441,0.002140417502656417,0.007136619478958721,age_years,58.0026,raises risk,0.7253360748291016,length_m,74.4728,reduces risk,-0.3219064176082611,pipe_size,300,reduces risk,-0.30728253722190857,False,7.0,0.7,0.8731105856024084,0.8207239504662639,1932,88.0853951996051,PLANNED,include in 12 month maintenance plan
81046,2026-01-01,42.588143493706234,DI,300.0,124.454479518473,KIT 4,0,0,7.0,,0,12708.61126728246,417.5399500534289,0.005947208847393747,0.011246291202275998,0.01784284392019018,0.00019251481961449533,0.0021383927801332516,0.0071306669389214535,length_m,124.454,raises risk,0.4191342890262604,pipe_size,300,reduces risk,-0.09828874468803406,past_break_count,0,reduces risk,-0.0590197890996933,False,7.0,0.7,0.8726497061138067,0.8202907237469783,1933,88.07922502622324,PLANNED,include in 12 month maintenance plan
83746,2026-01-01,64.00131419536335,CI,150.0,12.7013972216209,KIT 4,1,0,5.0,15.860695291484424,1,12397.049922120219,407.3036381731114,0.006213731184469233,0.011739629884803461,0.01864069097455499,0.0002114885842615929,0.00231166826499102,0.0076375248034162525,length_m,12.7014,reduces risk,-0.9286471009254456,years_since_last_break,15.8607,raises risk,0.30328511353582144,past_break_count,1,raises risk,0.2999774217605591,False,5.0,0.5,0.9114196773578078,0.8202777096220271,1934,88.07305485284137,PLANNED,include in 12 month maintenance plan
