asset_id,driver_rank,feature,feature_value,risk_contribution_log_time,direction
91146,3,pipe_size,450,-0.18858212232589722,reduces risk
13950,1,pipe_size,450,-0.9240755438804626,reduces risk
13950,2,material,CI,0.31233206770411925,raises risk
13950,3,length_m,63.2178,0.10958640277385712,raises risk
91152,1,length_m,7.61212,-1.0828450918197632,reduces risk
91152,2,material,PVC,-0.2526276459939254,reduces risk
91152,3,age_years,28.3346,-0.10589531064033508,reduces risk
60130,1,material,PVC,-0.4970659779755806,reduces risk
60130,2,length_m,109.161,0.376344233751297,raises risk
60130,3,age_years,28.3346,0.10160724073648453,raises risk
34880,1,pipe_size,100,-0.5813382267951965,reduces risk
34880,2,material,CI,0.3460165326214337,raises risk
34880,3,length_m,87.3935,0.1256675273180008,raises risk
69312,1,material,PVC,-0.4725475712220941,reduces risk
69312,2,age_years,16.8628,-0.3647039830684662,reduces risk
69312,3,length_m,85.6377,-0.25818294286727905,reduces risk
68660,1,material,PVC,-0.28418994837920764,reduces risk
68660,2,length_m,148.374,-0.25907814502716064,reduces risk
68660,3,age_years,23.212,-0.11024090647697449,reduces risk
91154,1,length_m,2.71622,-1.2474913597106934,reduces risk
91154,2,age_years,30.6728,-0.4324914216995239,reduces risk
91154,3,material,DI,-0.16987693725604913,reduces risk
57640,1,age_years,30.6728,-0.46487587690353394,reduces risk
57640,2,material,DI,-0.1529475479874236,reduces risk
57640,3,length_m,75.239,-0.09125887602567673,reduces risk
7310,1,years_since_last_break,25.9499,-0.7065685875713825,reduces risk
7310,2,length_m,21.9088,-0.4882829785346985,reduces risk
7310,3,age_years,70.0028,-0.43332725763320923,reduces risk
15290,1,pipe_size,450,-0.8696691393852234,reduces risk
15290,2,length_m,59.0721,0.2539193332195282,raises risk
15290,3,age_years,51.5876,0.22102735936641693,raises risk
27110,1,length_m,68.811,-0.7244287133216858,reduces risk
27110,2,material,CI,0.39583083782417816,raises risk
27110,3,pipe_size,150,0.1281191110610962,raises risk
91158,1,length_m,12.1455,-0.40290847420692444,reduces risk
91158,2,material,CI,0.3492060850512644,raises risk
91158,3,age_years,63.002,0.1727956086397171,raises risk
58100,1,pipe_size,450,-0.9864506721496582,reduces risk
58100,2,length_m,30.5983,-0.39768844842910767,reduces risk
58100,3,material,CI,0.29389398561033886,raises risk
38790,1,material,CI,0.43595450578141026,raises risk
38790,2,length_m,102.34,0.05067483335733414,raises risk
38790,3,pipe_size,200,0.04286624863743782,raises risk
1120,1,age_years,53.0004,0.5074143409729004,raises risk
1120,2,length_m,19.6397,-0.45575520396232605,reduces risk
1120,3,past_break_count,1,0.3426039218902588,raises risk
91160,1,length_m,1.65004,-1.684076189994812,reduces risk
91160,2,pressure_zone,KIT 5,-0.29162325426295865,reduces risk
91160,3,age_years,53.0004,-0.15738171339035034,reduces risk
64870,1,material,PVC,-0.43710185764575726,reduces risk
64870,2,length_m,84.0735,-0.28874990344047546,reduces risk
64870,3,age_years,23.5487,-0.21811054646968842,reduces risk
8950,1,past_break_count,3,1.2277798652648926,raises risk
8950,2,age_years,61.5865,0.5200299620628357,raises risk
8950,3,material,CI,0.22718608838658838,raises risk
14890,1,material,CI,0.3387793460424291,raises risk
14890,2,past_break_count,1,0.28395017981529236,raises risk
14890,3,pipe_size,200,0.23958955705165863,raises risk
91164,1,past_break_count,2,1.2047526836395264,raises risk
91164,2,length_m,7.3152,-0.3549966812133789,reduces risk
91164,3,age_years,66.0027,-0.34475138783454895,reduces risk
81246,1,material,PVC,-0.414069933398423,reduces risk
81246,2,length_m,81.1396,0.1375766396522522,raises risk
81246,3,pressure_zone,KIT 4,0.10539251301815966,raises risk
91166,1,length_m,7.6203,-1.306928277015686,reduces risk
91166,2,age_years,57.2524,0.8530585169792175,raises risk
91166,3,pressure_zone,KIT 4,0.07005097006185679,raises risk
5650,1,age_years,57.2524,1.0419412851333618,raises risk
5650,2,length_m,64.478,0.31569409370422363,raises risk
5650,3,pipe_size,150,0.1174161359667778,raises risk
68930,1,length_m,84.4561,-0.5793219804763794,reduces risk
68930,2,age_years,18.5877,-0.5508298873901367,reduces risk
68930,3,material,PVC,-0.3079272370414401,reduces risk
91168,1,length_m,9.77447,-1.2667337656021118,reduces risk
91168,2,age_years,18.5877,-0.6450808644294739,reduces risk
91168,3,pressure_zone,KIT 5,-0.209880846174201,reduces risk
17420,1,age_years,36.4196,-0.1653682440519333,reduces risk
17420,2,length_m,63.8185,-0.1424550861120224,reduces risk
17420,3,pipe_size,150,0.13479448854923248,raises risk
91172,1,length_m,9.93457,-0.7498317956924438,reduces risk
91172,2,age_years,29.4188,-0.20989148318767548,reduces risk
91172,3,material,PVC,-0.1784673795082199,reduces risk
57380,1,length_m,160.541,0.4952150285243988,raises risk
57380,2,material,PVC,-0.3880934472872468,reduces risk
57380,3,age_years,29.4188,-0.24461403489112854,reduces risk
91174,1,material,CI,0.5330431911534106,raises risk
91174,2,age_years,75.0022,-0.30616751313209534,reduces risk
91174,3,length_m,6.79935,-0.14302457869052887,reduces risk
25440,1,material,CI,0.41085942443532986,raises risk
25440,2,length_m,139.459,0.1863778978586197,raises risk
25440,3,age_years,75.0022,0.15789543092250824,raises risk
91176,1,length_m,4.32743,-1.5854706764221191,reduces risk
91176,2,material,CI,0.433522720439214,raises risk
91176,3,age_years,75.0022,-0.3002638816833496,reduces risk
38760,1,length_m,69.6517,-0.921842098236084,reduces risk
38760,2,age_years,74.0029,-0.44328445196151733,reduces risk
38760,3,material,CI,0.39667650311093894,raises risk
68790,1,age_years,24.0854,-0.6843491196632385,reduces risk
68790,2,pressure_zone,KIT 2W,-0.6453843665985914,reduces risk
68790,3,material,PVC,-0.5947045034372422,reduces risk
91178,1,length_m,6.47116,-0.8778491020202637,reduces risk
91178,2,age_years,24.0854,-0.8524299263954163,reduces risk
91178,3,pressure_zone,KIT 2W,-0.5477398825787532,reduces risk
91182,1,age_years,19.587,-0.9194048643112183,reduces risk
91182,2,material,PVC,-0.5009494732767052,reduces risk
91182,3,pressure_zone,KIT 6,-0.4046512078202795,reduces risk
76213,1,age_years,19.587,-0.8394015431404114,reduces risk
76213,2,material,PVC,-0.47892488939032773,reduces risk
76213,3,length_m,160.45,0.3857307732105255,raises risk
39020,1,length_m,124.973,0.6379572153091431,raises risk
39020,2,age_years,67.0021,0.47118571400642395,raises risk
39020,3,material,CI,0.38125029249931686,raises risk
91188,1,length_m,7.77198,-1.6381137371063232,reduces risk
91188,2,material,CI,0.37693980920812464,raises risk
91188,3,age_years,68.0014,-0.1690499633550644,reduces risk
27560,1,years_since_last_break,28.9342,-1.1309060212224722,reduces risk
27560,2,length_m,243.956,0.7400734424591064,raises risk
27560,3,age_years,68.0014,-0.5042356252670288,reduces risk
91192,1,length_m,4.5716,-1.737801194190979,reduces risk
91192,2,age_years,57.0005,0.49451637268066406,raises risk
91192,3,pressure_zone,KIT 4,0.04735654783871723,raises risk
23550,1,age_years,57.0005,0.6419312953948975,raises risk
23550,2,pipe_size,200,0.2207103669643402,raises risk
23550,3,material,DI,0.14005880388140213,raises risk
91194,1,length_m,1.0756,-2.1253440380096436,reduces risk
91194,2,material,DI,-0.09641871150597581,reduces risk
91194,3,pipe_size,300,-0.08370763808488846,reduces risk
28870,1,length_m,5.4688,-0.8764953017234802,reduces risk
28870,2,pipe_size,300,-0.19527177512645721,reduces risk
28870,3,age_years,40.5867,0.15070097148418427,raises risk
10670,1,material,CI,0.44383982631916297,raises risk
10670,2,age_years,71.0021,-0.3466438949108124,reduces risk
10670,3,length_m,83.0671,-0.18617749214172363,reduces risk
34340,1,past_break_count,2,0.8523151278495789,raises risk
34340,2,length_m,309.8,-0.38139423727989197,reduces risk
34340,3,years_since_last_break,17.0955,-0.23551824316382408,reduces risk
91196,1,length_m,5.29245,-1.102353811264038,reduces risk
91196,2,age_years,58.0026,0.4986424744129181,raises risk
91196,3,pipe_size,300,-0.4044853150844574,reduces risk
22420,1,age_years,58.0026,0.6765755414962769,raises risk
22420,2,pipe_size,300,-0.3455435037612915,reduces risk
22420,3,length_m,107.449,0.25219687819480896,raises risk
66330,1,length_m,6.62033,-0.8310592174530029,reduces risk
66330,2,age_years,24.5864,-0.7061518430709839,reduces risk
66330,3,material,PVC,-0.3600451662314299,reduces risk
91198,1,length_m,1.08521,-2.1236040592193604,reduces risk
91198,2,age_years,24.5864,-0.6055439710617065,reduces risk
91198,3,material,PVC,-0.21956425641474198,reduces risk
91200,1,length_m,12.4766,-0.6215670108795166,reduces risk
91200,2,age_years,61.0006,0.5879958868026733,raises risk
91200,3,pipe_size,300,-0.26928338408470154,reduces risk
24270,1,age_years,61.0006,1.0530043840408325,raises risk
24270,2,length_m,317.757,1.0077898502349854,raises risk
24270,3,material,DI,0.21677586263831472,raises risk
63610,1,length_m,7.08359,-0.7365397214889526,reduces risk
63610,2,age_years,60.0861,0.5790255069732666,raises risk
63610,3,pipe_size,200,0.16603659093379974,raises risk
10930,1,past_break_count,1,0.38523101806640625,raises risk
10930,2,years_since_last_break,7.0063,-0.3826167080551386,reduces risk
10930,3,material,CI,0.23621579841710627,raises risk
750,1,material,CI,0.41051329077527043,raises risk
750,2,length_m,87.3947,0.22710064053535461,raises risk
750,3,pipe_size,150,0.12896746397018433,raises risk
91204,1,length_m,12.1505,-0.40290847420692444,reduces risk
91204,2,material,CI,0.3492060850512644,raises risk
91204,3,age_years,63.002,0.1727956086397171,raises risk
91206,1,length_m,1.75083,-1.9811586141586304,reduces risk
91206,2,pressure_zone,KIT 5,-0.291077633810346,reduces risk
91206,3,material,DI,-0.11357109514574404,reduces risk
91208,1,length_m,1.64206,-1.684076189994812,reduces risk
91208,2,pressure_zone,KIT 5,-0.29162325426295865,reduces risk
91208,3,age_years,53.0004,-0.15738171339035034,reduces risk
43330,1,length_m,203.873,0.7342004776000977,raises risk
43330,2,age_years,53.0004,0.32657548785209656,raises risk
43330,3,pressure_zone,KIT 5,0.11225229017145466,raises risk
91210,1,length_m,156.742,0.48440730571746826,raises risk
91210,2,age_years,53.0004,0.44457903504371643,raises risk
91210,3,pressure_zone,KIT 5,0.10473519125662278,raises risk
91212,1,age_years,20.5863,-0.6859428286552429,reduces risk
91212,2,length_m,12.0297,-0.4723799526691437,reduces risk
91212,3,material,PVC,-0.24081222846507444,reduces risk
72030,1,material,PVC,-0.3823598568669695,reduces risk
72030,2,age_years,20.5863,-0.36819911003112793,reduces risk
72030,3,length_m,144.338,0.30437329411506653,raises risk
91214,1,length_m,12.7079,-0.49206292629241943,reduces risk
91214,2,years_since_last_break,missing,0.08686485653743148,raises risk
91214,3,pipe_size,150,-0.08043286949396133,reduces risk
91216,1,length_m,93.8567,0.2731870710849762,raises risk
91216,2,age_years,38.0021,-0.09230553358793259,reduces risk
91216,3,pipe_size,150,0.06918048858642578,raises risk
20540,1,length_m,166.358,0.48615023493766785,raises risk
20540,2,past_break_count,0,-0.060385726392269135,reduces risk
20540,3,pipe_size,150,0.04411298781633377,raises risk
16130,1,length_m,35.5063,-0.5201293230056763,reduces risk
16130,2,material,PVC,-0.424315401523927,reduces risk
16130,3,age_years,49.1673,0.35101479291915894,raises risk
91218,1,length_m,1.5941,-0.7924140691757202,reduces risk
91218,2,material,PVC,-0.19860885701928055,reduces risk
91218,3,age_years,49.1673,-0.14461897313594818,reduces risk
91220,1,length_m,35.652,-0.6783849000930786,reduces risk
91220,2,age_years,55.0018,0.5092318058013916,raises risk
91220,3,pipe_size,300,-0.3010311424732208,reduces risk
3420,1,age_years,55.0018,0.5263988971710205,raises risk
3420,2,pipe_size,300,-0.21869270503520966,reduces risk
3420,3,length_m,136.56,0.11592939496040344,raises risk
91222,1,length_m,0.542338,-1.6830273866653442,reduces risk
91222,2,age_years,37.586,-0.5424171090126038,reduces risk
91222,3,material,DI,-0.14467971618796582,reduces risk
91224,1,age_years,37.586,-0.14229816198349,reduces risk
91224,2,length_m,98.8247,0.08095815777778625,raises risk
91224,3,pipe_size,150,0.07234829664230347,raises risk
37180,1,age_years,37.586,-0.09757353365421295,reduces risk
37180,2,pipe_size,150,0.07943369448184967,raises risk
37180,3,material,DI,-0.07052498672783258,reduces risk
91226,1,age_years,58.0026,0.8411954641342163,raises risk
91226,2,length_m,13.8023,-0.2685588002204895,reduces risk
91226,3,pressure_zone,KIT 5,0.23500447474361863,raises risk
25940,1,age_years,58.0026,0.8778844475746155,raises risk
25940,2,material,DI,0.15670494984078687,raises risk
25940,3,length_m,76.2481,0.07806655764579773,raises risk
19760,1,past_break_count,4,0.8521153330802917,raises risk
19760,2,length_m,46.5827,-0.7341264486312866,reduces risk
19760,3,years_since_last_break,0.776461,-0.4629141204059124,reduces risk
71810,1,length_m,180.656,-0.3033384084701538,reduces risk
71810,2,age_years,20.5863,-0.2952704429626465,reduces risk
71810,3,material,PVC,-0.27545552220908576,reduces risk
91228,1,length_m,8.88999,-0.7214202880859375,reduces risk
91228,2,age_years,20.5863,-0.5814252495765686,reduces risk
91228,3,material,PVC,-0.20024522123640054,reduces risk
91230,1,length_m,10.7161,-1.2426636219024658,reduces risk
91230,2,pressure_zone,KIT 5,-0.262096007441869,reduces risk
91230,3,pipe_size,200,0.1467713564634323,raises risk
91232,1,pipe_size,200,0.2070688158273697,raises risk
91232,2,length_m,71.5532,-0.11555308848619461,reduces risk
91232,3,past_break_count,0,-0.04731767624616623,reduces risk
91234,1,length_m,17.8381,-0.22801095247268677,reduces risk
91234,2,pressure_zone,KIT 5,0.1881930134841241,raises risk
91234,3,age_years,38.421,-0.15482118725776672,reduces risk
28010,1,pipe_size,200,0.2433750033378601,raises risk
28010,2,material,DI,-0.06275332660516142,reduces risk
28010,3,past_break_count,0,-0.054648447781801224,reduces risk
76835,1,age_years,15.3405,-0.7613673210144043,reduces risk
76835,2,material,PVC,-0.6741900097222242,reduces risk
76835,3,pressure_zone,KIT 4A,-0.23348982757306658,reduces risk
19070,1,material,CI,0.3774324161822733,raises risk
19070,2,age_years,74.0029,-0.21299315989017487,reduces risk
19070,3,past_break_count,0,-0.049590159207582474,reduces risk
91236,1,age_years,15.3487,-1.005832314491272,reduces risk
91236,2,length_m,8.84141,-0.880335807800293,reduces risk
91236,3,pressure_zone,KIT 2W,-0.6258364635614271,reduces risk
76616,1,age_years,15.3487,-1.0063124895095825,reduces risk
76616,2,length_m,8.37839,-0.9974967241287231,reduces risk
76616,3,pressure_zone,KIT 2W,-0.6230726373942161,reduces risk
91238,1,length_m,3.51871,-1.1997863054275513,reduces risk
91238,2,material,PVC,-0.27801798122163746,reduces risk
91238,3,age_years,32.0007,-0.22743108868598938,reduces risk
51810,1,length_m,21.3383,-1.0240012407302856,reduces risk
51810,2,material,PVC,-0.433108496665227,reduces risk
51810,3,age_years,32.0007,-0.40699753165245056,reduces risk
76451,1,age_years,15.9346,-0.8011313676834106,reduces risk
76451,2,length_m,15.7168,-0.5243945121765137,reduces risk
76451,3,material,PVC,-0.42260886801886954,reduces risk
76538,1,length_m,22.5346,-1.2734640836715698,reduces risk
76538,2,age_years,18.5877,-0.7284550666809082,reduces risk
76538,3,pressure_zone,KIT 6,-0.5248938710137736,reduces risk
16310,1,age_years,39.0015,-0.1899358183145523,reduces risk
16310,2,pipe_size,300,-0.12284023314714432,reduces risk
16310,3,past_break_count,0,-0.05096985027194023,reduces risk
91240,1,length_m,1.11212,-2.57684588432312,reduces risk
91240,2,pressure_zone,KIT 5,-0.3191441715171095,reduces risk
91240,3,age_years,39.0015,-0.22691956162452698,reduces risk
91242,1,length_m,1.10114,-1.8597463369369507,reduces risk
91242,2,age_years,91.0026,-0.5174374580383301,reduces risk
91242,3,material,CI,0.37130621817414067,raises risk
34690,1,length_m,65.45,0.5421855449676514,raises risk
34690,2,material,CI,0.37350499279637006,raises risk
34690,3,age_years,91.0026,-0.22193647921085358,reduces risk
91244,1,age_years,91.0026,-0.6459141969680786,reduces risk
91244,2,material,CI,0.3789526645523438,raises risk
91244,3,length_m,14.9343,-0.31117698550224304,reduces risk
76574,1,length_m,2.26401,-1.983414888381958,reduces risk
76574,2,material,CI,0.3821563798956049,raises risk
76574,3,age_years,68.0014,-0.3321821391582489,reduces risk
9810,1,pipe_size,450,-1.0836421251296997,reduces risk
9810,2,pressure_zone,KIT 2W,-0.3759646992730268,reduces risk
9810,3,age_years,56.5049,0.15151095390319824,raises risk
91248,1,length_m,7.46739,-1.1602569818496704,reduces risk
91248,2,pressure_zone,KIT 2W,-0.5176885597356886,reduces risk
91248,3,pipe_size,450,-0.4214068055152893,reduces risk
40170,1,age_years,69.0007,-0.6073921322822571,reduces risk
40170,2,past_break_count,1,0.351450115442276,raises risk
40170,3,material,CI,0.29293236132434686,raises risk
91250,1,length_m,0.618863,-0.8281591534614563,reduces risk
91250,2,material,CI,0.41032221840214333,raises risk
91250,3,age_years,69.0007,-0.16293610632419586,reduces risk
91254,1,length_m,1.2672,-2.5112249851226807,reduces risk
91254,2,age_years,49.1673,-0.3103415071964264,reduces risk
91254,3,material,DI,-0.13653034214621584,reduces risk
57260,1,length_m,4.86986,-1.6472909450531006,reduces risk
57260,2,material,DI,-0.11778176919506222,reduces risk
57260,3,past_break_count,0,-0.07452592253684998,reduces risk
91256,1,length_m,13.0904,-0.644465982913971,reduces risk
91256,2,pipe_size,300,-0.194954514503479,reduces risk
91256,3,age_years,36.0007,-0.17948001623153687,reduces risk
38220,1,pipe_size,300,-0.269124299287796,reduces risk
38220,2,length_m,74.8796,-0.2191389501094818,reduces risk
38220,3,past_break_count,0,-0.07003912329673767,reduces risk
9960,1,pipe_size,450,-1.1373157501220703,reduces risk
9960,2,length_m,222.607,0.9877322316169739,raises risk
9960,3,past_break_count,1,0.3857317566871643,raises risk
91258,1,length_m,8.83932,-1.288856863975525,reduces risk
91258,2,age_years,57.3345,0.5742917060852051,raises risk
91258,3,pressure_zone,KIT 5,-0.2377589804964373,reduces risk
91260,1,age_years,57.3345,0.773581862449646,raises risk
91260,2,length_m,14.3853,-0.512394905090332,reduces risk
91260,3,pressure_zone,KIT 5,0.4079265798063716,raises risk
18280,1,past_break_count,5,1.8357954025268555,raises risk
18280,2,length_m,264.507,0.6909554600715637,raises risk
18280,3,pressure_zone,KIT 5,0.4480404631322017,raises risk
91262,1,past_break_count,2,1.128092885017395,raises risk
91262,2,age_years,57.3345,0.6943613886833191,raises risk
91262,3,length_m,147.454,0.46332335472106934,raises risk
91264,1,past_break_count,3,0.6510488986968994,raises risk
91264,2,material,PVC,-0.6434279398017679,reduces risk
91264,3,length_m,68.0674,-0.6217295527458191,reduces risk
55480,1,material,PVC,-0.5825765903391584,reduces risk
55480,2,past_break_count,1,0.36355581879615784,raises risk
55480,3,age_years,31.0013,-0.3014332354068756,reduces risk
64290,1,pipe_size,200,0.182033970952034,raises risk
64290,2,years_since_last_break,missing,0.08022087113931775,raises risk
64290,3,pressure_zone,KIT 4,0.0521542360438616,raises risk
91270,1,length_m,14.4685,-0.5040561556816101,reduces risk
91270,2,material,PVC,-0.48748029463968123,reduces risk
91270,3,pressure_zone,KIT 5,0.305131566390628,raises risk
26530,1,material,PVC,-0.6494239746934909,reduces risk
26530,2,length_m,133.324,0.17251816391944885,raises risk
26530,3,age_years,33.0849,-0.07451752573251724,reduces risk
91272,1,material,PVC,-0.6778891653630126,reduces risk
91272,2,length_m,130.311,0.5951686501502991,raises risk
91272,3,age_years,33.0849,-0.09576966613531113,reduces risk
91274,1,length_m,11.7393,-0.9879744052886963,reduces risk
91274,2,material,PVC,-0.2512126758629165,reduces risk
91274,3,pressure_zone,KIT 5,-0.1489743237325456,reduces risk
91276,1,length_m,12.3626,-1.1558175086975098,reduces risk
91276,2,age_years,73.0008,-0.3225891888141632,reduces risk
91276,3,material,CI,0.3211538294926868,raises risk
43510,1,length_m,213.885,-0.8591353297233582,reduces risk
43510,2,material,CI,0.3695633919851389,raises risk
43510,3,age_years,73.0008,-0.1518600881099701,reduces risk
91278,1,length_m,11.4039,-1.1817548274993896,reduces risk
91278,2,age_years,23.5871,-0.40753620862960815,reduces risk
91278,3,material,PVC,-0.2725152569291822,reduces risk
91280,1,material,PVC,-0.4605597907320771,reduces risk
91280,2,length_m,118.446,0.4596642851829529,raises risk
91280,3,age_years,23.5871,-0.38052892684936523,reduces risk
91282,1,length_m,7.53776,-1.41422438621521,reduces risk
91282,2,age_years,23.5871,-0.40379878878593445,reduces risk
91282,3,material,PVC,-0.2868071302473254,reduces risk
62920,1,material,PVC,-0.4870659372645605,reduces risk
62920,2,length_m,132.277,-0.46911147236824036,reduces risk
62920,3,age_years,23.5871,-0.4485361874103546,reduces risk
31040,1,material,CI,0.37442747083332506,raises risk
31040,2,age_years,78.003,-0.25196948647499084,reduces risk
31040,3,past_break_count,0,-0.049590159207582474,reduces risk
4070,1,length_m,36.6303,-0.6424534320831299,reduces risk
4070,2,age_years,71.0021,-0.5024588108062744,reduces risk
4070,3,material,CI,0.3884997407112678,raises risk
91288,1,age_years,18.5877,-1.01674222946167,reduces risk
91288,2,length_m,7.09813,-0.7610832452774048,reduces risk
91288,3,pressure_zone,KIT 6,-0.3636114292021375,reduces risk
68791,1,age_years,18.5877,-0.780388355255127,reduces risk
68791,2,length_m,29.291,-0.6761453151702881,reduces risk
68791,3,pressure_zone,KIT 6,-0.5132340821146499,reduces risk
91290,1,age_years,18.5877,-0.8550543785095215,reduces risk
91290,2,length_m,15.316,-0.7814124226570129,reduces risk
91290,3,pressure_zone,KIT 6,-0.4835370084911119,reduces risk
17960,1,years_since_last_break,39.0015,-1.4324308447539806,reduces risk
17960,2,past_break_count,1,0.5382816791534424,raises risk
17960,3,length_m,106.891,-0.3549004793167114,reduces risk
91292,1,length_m,0.447252,-1.6117087602615356,reduces risk
91292,2,age_years,45.0002,-0.35150808095932007,reduces risk
91292,3,material,DI,-0.09568265439520474,reduces risk
40390,1,past_break_count,4,0.6242902278900146,raises risk
40390,2,years_since_last_break,8.09052,-0.3469860777258873,reduces risk
40390,3,material,CI,0.20441912491514813,raises risk
31600,1,length_m,21.4862,-0.7048690915107727,reduces risk
31600,2,age_years,51.0017,0.5113492012023926,raises risk
31600,3,pressure_zone,KIT 5,0.4117648133978946,raises risk
91296,1,length_m,2.42528,-0.7489612102508545,reduces risk
91296,2,pressure_zone,KIT 5,-0.22026796657883096,reduces risk
91296,3,age_years,51.0017,0.12396427989006042,raises risk
91298,1,length_m,1.50005,-2.61265230178833,reduces risk
91298,2,pressure_zone,KIT 5,-0.39351264171273215,reduces risk
91298,3,age_years,46.0023,-0.2668894827365875,reduces risk
9360,1,length_m,347.893,0.633207380771637,raises risk
9360,2,age_years,46.0023,-0.3077917993068695,reduces risk
9360,3,material,DI,-0.19603822158751427,reduces risk
91300,1,length_m,156.581,0.47365665435791016,raises risk
91300,2,past_break_count,0,-0.07504033297300339,reduces risk
91300,3,material,DI,-0.06663766281781136,reduces risk
91302,1,length_m,12.3349,-0.9908354878425598,reduces risk
91302,2,pressure_zone,KIT 5,-0.11680096334748669,reduces risk
91302,3,years_since_last_break,missing,0.0681842693593353,raises risk
9030,1,length_m,83.1276,-0.4237147569656372,reduces risk
9030,2,pipe_size,200,0.19775916635990143,raises risk
9030,3,age_years,40.0008,-0.15460430085659027,reduces risk
91304,1,length_m,9.05581,-0.7038628458976746,reduces risk
91304,2,pipe_size,200,0.19599255919456482,raises risk
91304,3,material,DI,-0.11750896522062249,reduces risk
91306,1,length_m,10.2274,-1.2199658155441284,reduces risk
91306,2,age_years,19.587,-0.9329493045806885,reduces risk
91306,3,pressure_zone,KIT 2W,-0.6321343954514305,reduces risk
74370,1,age_years,19.587,-0.9137327075004578,reduces risk
74370,2,pressure_zone,KIT 2W,-0.6627271467332321,reduces risk
74370,3,length_m,129.002,-0.5580183267593384,reduces risk
69570,1,material,PVC,-0.4337598864476604,reduces risk
69570,2,length_m,76.0706,0.221217080950737,raises risk
69570,3,age_years,22.5877,-0.18145230412483215,reduces risk
91310,1,length_m,11.3577,-1.0795403718948364,reduces risk
91310,2,material,DI,-0.08643021440730081,reduces risk
91310,3,years_since_last_break,missing,0.08304362674243748,raises risk
11140,1,length_m,104.101,0.5730635523796082,raises risk
11140,2,pressure_zone,KIT 5,0.13583758627646603,raises risk
11140,3,age_years,33.9172,-0.11479891091585159,reduces risk
91312,1,length_m,13.2123,-0.4851340353488922,reduces risk
91312,2,pressure_zone,KIT 5,0.4284267860057298,raises risk
91312,3,age_years,33.9172,-0.25871092081069946,reduces risk
74020,1,age_years,19.587,-0.8800247311592102,reduces risk
74020,2,material,PVC,-0.47818592845942476,reduces risk
74020,3,pressure_zone,KIT 6,-0.3616437152668368,reduces risk
91314,1,age_years,19.587,-1.0032312870025635,reduces risk
91314,2,pressure_zone,KIT 6,-0.4638051988731604,reduces risk
91314,3,length_m,11.9176,-0.35206103324890137,reduces risk
91316,1,length_m,11.8817,-0.28979888558387756,reduces risk
91316,2,material,DI,-0.12144299229476019,reduces risk
91316,3,years_since_last_break,missing,0.08700416749343276,raises risk
33150,1,length_m,69.6109,-0.46573176980018616,reduces risk
33150,2,pipe_size,150,0.07518070936203003,raises risk
33150,3,past_break_count,0,-0.051063042134046555,reduces risk
91318,1,length_m,4.7459,-1.4776482582092285,reduces risk
91318,2,age_years,38.1692,-0.12224074453115463,reduces risk
91318,3,material,DI,-0.11951080031212769,reduces risk
91320,1,length_m,2.97832,-1.2682271003723145,reduces risk
91320,2,age_years,20.5863,-0.752082884311676,reduces risk
91320,3,material,PVC,-0.31168607953804894,reduces risk
91322,1,length_m,9.99208,-1.0868337154388428,reduces risk
91322,2,age_years,20.5863,-0.5792214870452881,reduces risk
91322,3,material,PVC,-0.2644245345109084,reduces risk
91324,1,material,PVC,-0.4020936975393852,reduces risk
91324,2,pressure_zone,KIT 4,0.09434129767032573,raises risk
91324,3,past_break_count,0,-0.062160421162843704,reduces risk
71920,1,material,PVC,-0.4227048846623802,reduces risk
71920,2,age_years,20.5863,-0.36334481835365295,reduces risk
71920,3,length_m,102.697,-0.08888792991638184,reduces risk
91326,1,material,PVC,-0.44573486217996106,reduces risk
91326,2,length_m,73.7919,0.34946081042289734,raises risk
91326,3,age_years,20.5863,-0.3465333878993988,reduces risk
91328,1,material,PVC,-0.43364154809023603,reduces risk
91328,2,age_years,20.5863,-0.37123140692710876,reduces risk
91328,3,length_m,88.6049,0.2492676079273224,raises risk
91330,1,length_m,12.1645,-0.6893221139907837,reduces risk
91330,2,age_years,20.5863,-0.6550682187080383,reduces risk
91330,3,material,PVC,-0.27143117732703104,reduces risk
77170,1,age_years,14.4206,-0.7233242988586426,reduces risk
77170,2,pressure_zone,KIT 2W,-0.7115743094218487,reduces risk
77170,3,material,PVC,-0.5236679857225681,reduces risk
91332,1,length_m,7.56589,-1.355669379234314,reduces risk
91332,2,age_years,14.4206,-0.7305951118469238,reduces risk
91332,3,pressure_zone,KIT 2W,-0.6066497256142611,reduces risk
79770,1,length_m,3.24078,-1.6250832080841064,reduces risk
79770,2,age_years,15.9647,-0.9508117437362671,reduces risk
79770,3,pressure_zone,BRIDGEPORT,-0.47324360636412166,reduces risk
76512,1,material,PVC,-0.6338085127608792,reduces risk
76512,2,age_years,15.6061,-0.6303275227546692,reduces risk
76512,3,pressure_zone,KIT 4,0.09876313436689088,raises risk
91334,1,age_years,15.6061,-0.9750558733940125,reduces risk
91334,2,material,PVC,-0.5409825872884539,reduces risk
91334,3,length_m,16.9828,-0.5202205777168274,reduces risk
68360,1,age_years,23.5871,-0.46306145191192627,reduces risk
68360,2,material,PVC,-0.3595434003836999,reduces risk
68360,3,length_m,99.0189,-0.30034610629081726,reduces risk
91336,1,length_m,11.408,-1.0937734842300415,reduces risk
91336,2,age_years,23.5871,-0.4065183401107788,reduces risk
91336,3,material,PVC,-0.20826815464897663,reduces risk
