asset_id,as_of_date,age_years,material,pipe_size,length_m,pressure_zone,past_break_count,breaks_last_3y,years_since_last_break,had_prior_break,break_next_12m,split
82622,2020-01-01T00:00:00,65.9999863105,CI,150,12.0396003262,KIT 4,0,0,,0,0,train
82624,2020-01-01T00:00:00,10.3328610444,PVC,200,3.78302810269,KIT 4,0,0,,0,0,train
82626,2020-01-01T00:00:00,14.5848306262,PVC,150,7.53770445742,KIT 2W,0,0,,0,0,train
82628,2020-01-01T00:00:00,50.9989938192,DI,150,7.62112895044,KIT 4,0,0,,0,0,train
82630,2020-01-01T00:00:00,24.2523802679,DI,200,9.19804957018,KIT 4,0,0,,0,0,train
82632,2020-01-01T00:00:00,41.9994934872,DI,300,13.4854170073,KIT 4,0,0,,0,0,train
82634,2020-01-01T00:00:00,34.5852413123,DI,200,7.66930081746,KIT 4,0,0,,0,0,train
82636,2020-01-01T00:00:00,38.2512987946,DI,300,6.09607670592,KIT 4,0,0,,0,0,train
82638,2020-01-01T00:00:00,34.9986652703,DI,200,22.8598568541,KIT 6,0,0,,0,0,train
82640,2020-01-01T00:00:00,33.7145868841,DI,150,1.42029387405,KIT 6,0,0,,0,0,train
82642,2020-01-01T00:00:00,52.3350924386,CI,200,21.4877608513,KIT 4,0,0,,0,0,train
82644,2020-01-01T00:00:00,52.3350924386,CI,200,12.8550743176,KIT 4,0,0,,0,0,train
82646,2020-01-01T00:00:00,15.5841666838,PVC,150,3.8419240856,KIT 4,0,0,,0,0,train
82648,2020-01-01T00:00:00,15.5841666838,PVC,150,30.7711776896,KIT 4,0,0,,0,0,train
82650,2020-01-01T00:00:00,15.5841666838,PVC,150,1.90142670632,KIT 4,0,0,,0,0,train
82652,2020-01-01T00:00:00,26.9985009959,DI,150,7.99427576195,KIT 4,0,0,,0,0,train
82654,2020-01-01T00:00:00,26.9985009959,DI,150,121.220125678,KIT 4,0,0,,0,0,train
82656,2020-01-01T00:00:00,26.9985009959,DI,150,140.776399071,KIT 4,0,0,,0,0,train
82658,2020-01-01T00:00:00,26.9985009959,DI,150,8.38033179244,KIT 4,0,0,,0,0,train
82660,2020-01-01T00:00:00,65.9999863105,CI,150,11.8872410596,KIT 4,0,0,,0,0,train
82662,2020-01-01T00:00:00,42.9988295448,DI,200,1.37645148555,KIT 4,0,0,,0,0,train
82664,2020-01-01T00:00:00,42.9988295448,DI,200,9.48936206719,KIT 4,0,0,,0,0,train
82668,2020-01-01T00:00:00,12.0522666448,PVC,300,13.0237823833,KIT 5,0,0,,0,0,train
82670,2020-01-01T00:00:00,16.7340876267,PVC,300,7.34709639509,KIT 5,0,0,,0,0,train
82672,2020-01-01T00:00:00,41.0001574297,DI,150,6.60272633318,KIT 6,0,0,,0,0,train
82674,2020-01-01T00:00:00,41.0001574297,DI,150,7.59775617372,KIT 6,0,0,,0,0,train
82676,2020-01-01T00:00:00,41.0001574297,DI,150,112.681329235,KIT 6,0,0,,0,0,train
82678,2020-01-01T00:00:00,24.3345174781,PVC,300,25.2988888327,KIT 5,0,0,,0,0,train
82680,2020-01-01T00:00:00,44.0009035093,DI,150,7.84290612406,KIT 5,0,0,,0,0,train
82682,2020-01-01T00:00:00,44.0009035093,DI,150,7.58761335871,KIT 5,0,0,,0,0,train
82684,2020-01-01T00:00:00,44.0009035093,DI,150,1.52578042931,KIT 5,0,0,,0,0,train
82686,2020-01-01T00:00:00,44.0009035093,DI,150,150.222315674,KIT 5,1,0,5.90840332108,1,0,train
82688,2020-01-01T00:00:00,45.9995756244,DI,300,16.9262792912,KIT 2W,0,0,,0,0,train
82690,2020-01-01T00:00:00,29.9143719584,PVC,150,5.62695673332,KIT 2W,0,0,,0,0,train
82692,2020-01-01T00:00:00,34.5852413123,DI,200,12.858147027,KIT 4,0,0,,0,0,train
82694,2020-01-01T00:00:00,58.9991580936,CI,200,1.80619290714,KIT 4,0,0,,0,0,train
82696,2020-01-01T00:00:00,65.9999863105,CI,250,2.12973977747,KIT 4,0,0,,0,0,train
82698,2020-01-01T00:00:00,34.5852413123,DI,200,2.17432128379,KIT 4,0,0,,0,0,train
82700,2020-01-01T00:00:00,34.5852413123,DI,200,9.63525037903,KIT 4,0,0,,0,0,train
82702,2020-01-01T00:00:00,23.4173186308,PVC,200,7.76887197016,KIT 5,0,0,,0,0,train
82704,2020-01-01T00:00:00,23.4173186308,PVC,200,10.4535992723,KIT 5,0,0,,0,0,train
82706,2020-01-01T00:00:00,23.4173186308,PVC,200,184.732196869,KIT 5,0,0,,0,0,train
82710,2020-01-01T00:00:00,49.0003217041,DI,200,11.8888044949,KIT 5,0,0,,0,0,train
82712,2020-01-01T00:00:00,45.9995756244,DI,300,12.4897764593,KIT 4,0,0,,0,0,train
82714,2020-01-01T00:00:00,45.9995756244,DI,300,87.4583971894,KIT 4,0,0,,0,0,train
82716,2020-01-01T00:00:00,17.5855767059,PVC,200,7.13402762187,KIT 2W,0,0,,0,0,train
82718,2020-01-01T00:00:00,17.5855767059,PVC,200,10.7446876407,KIT 2W,0,0,,0,0,train
82720,2020-01-01T00:00:00,14.2508059714,PVC,150,77.4987542997,KIT 4,0,0,,0,0,train
82722,2020-01-01T00:00:00,14.2508059714,PVC,150,9.10125571813,KIT 4,0,0,,0,0,train
82724,2020-01-01T00:00:00,44.4198032814,DI,300,5.28767593581,KIT 4,1,0,5.09524494001,1,0,train
82726,2020-01-01T00:00:00,44.4198032814,DI,300,15.4823738952,KIT 4,0,0,,0,0,train
82728,2020-01-01T00:00:00,44.4198032814,DI,300,1.50450417093,KIT 4,0,0,,0,0,train
82730,2020-01-01T00:00:00,44.4198032814,DI,300,38.5886558925,KIT 4,0,0,,0,0,train
82732,2020-01-01T00:00:00,10.0946631348,PVC,150,10.5486693,KIT 4,0,0,,0,0,train
82734,2020-01-01T00:00:00,16.5862406483,PVC,300,8.35456019593,KIT 4,0,0,,0,0,train
82736,2020-01-01T00:00:00,16.5862406483,PVC,300,5.08789960351,KIT 4,0,0,,0,0,train
82738,2020-01-01T00:00:00,41.9994934872,DI,300,24.9682710567,KIT 4,0,0,,0,0,train
82740,2020-01-01T00:00:00,61.9999041733,CI,150,6.10223800341,KIT 4,0,0,,0,0,train
82744,2020-01-01T00:00:00,12.5861585111,PVC,300,2.82045008398,KIT 2E,0,0,,0,0,train
82746,2020-01-01T00:00:00,56.0011499209,CI,300,0.612507501933,KIT 4,0,0,,0,0,train
82748,2020-01-01T00:00:00,56.0011499209,CI,300,31.4295746421,KIT 4,0,0,,0,0,train
82750,2020-01-01T00:00:00,56.0011499209,CI,300,199.860849337,KIT 4,0,0,,0,0,train
82752,2020-01-01T00:00:00,56.0011499209,CI,300,227.075637599,KIT 4,3,0,13.0871954934,1,0,train
82754,2020-01-01T00:00:00,25.6706160975,PVC,200,11.4873350788,KIT 2W,0,0,,0,0,train
82758,2020-01-01T00:00:00,50.9989938192,DI,200,3.66476795471,KIT 4,0,0,,0,0,train
82760,2020-01-01T00:00:00,18.8833446272,PVC,150,2.3114507306,KIT 4,0,0,,0,0,train
82762,2020-01-01T00:00:00,13.5854945687,PVC,150,7.8823363566,KIT 2W,0,0,,0,0,train
82764,2020-01-01T00:00:00,13.5854945687,PVC,150,14.3170722935,KIT 2W,0,0,,0,0,train
82768,2020-01-01T00:00:00,53.0004038413,DI,200,23.8642127053,KIT 4,0,0,,0,0,train
82770,2020-01-01T00:00:00,53.0004038413,DI,200,0.432008332843,KIT 4,0,0,,0,0,train
82772,2020-01-01T00:00:00,53.0004038413,DI,200,4.39467869088,KIT 4,0,0,,0,0,train
82774,2020-01-01T00:00:00,32.0006570977,DI,150,12.4511705499,KIT 4,0,0,,0,0,train
82776,2020-01-01T00:00:00,49.0003217041,DI,300,14.2088282649,KIT 4,0,0,,0,0,train
82778,2020-01-01T00:00:00,49.0003217041,DI,300,10.6504317303,KIT 4,0,0,,0,0,train
82780,2020-01-01T00:00:00,23.5843309582,DI,200,4.77486552686,KIT 4,0,0,,0,0,train
82784,2020-01-01T00:00:00,84.0017248814,CI,150,1.12504897653,KIT 4,0,0,,0,0,train
82792,2020-01-01T00:00:00,42.9988295448,DI,150,9.00027470791,KIT 2W,0,0,,0,0,train
82794,2020-01-01T00:00:00,47.5848237815,DI,200,10.0632530174,KIT 4,0,0,,0,0,train
82796,2020-01-01T00:00:00,54.9990759564,CI,150,0.585450531739,KIT 4,0,0,,0,0,train
82798,2020-01-01T00:00:00,34.5852413123,DI,300,13.6036733924,KIT 4,0,0,,0,0,train
82800,2020-01-01T00:00:00,34.5852413123,DI,300,9.93105141355,KIT 4,0,0,,0,0,train
82802,2020-01-01T00:00:00,54.5856519983,DI,300,15.6437973323,KIT 4,0,0,,0,0,train
82804,2020-01-01T00:00:00,54.5856519983,DI,300,11.5489833531,KIT 4,0,0,,0,0,train
82806,2020-01-01T00:00:00,49.0003217041,DI,300,18.89737222,KIT 2W,0,0,,0,0,train
82808,2020-01-01T00:00:00,49.0003217041,DI,300,7.21512869513,KIT 2W,0,0,,0,0,train
82810,2020-01-01T00:00:00,49.0003217041,DI,300,16.5890697913,KIT 2W,0,0,,0,0,train
82814,2020-01-01T00:00:00,36.0007392349,DI,150,11.9976653532,KIT 6,0,0,,0,0,train
82818,2020-01-01T00:00:00,24.5864049228,DI,150,6.98393963846,KIT 4,0,0,,0,0,train
82820,2020-01-01T00:00:00,49.0003217041,DI,200,4.88881812734,KIT 5,0,0,,0,0,train
82822,2020-01-01T00:00:00,49.0003217041,DI,200,4.48666968563,KIT 5,0,0,,0,0,train
82824,2020-01-01T00:00:00,12.0467908307,PVC,150,7.51238918086,KIT 6,0,0,,0,0,train
82826,2020-01-01T00:00:00,54.9990759564,DI,100,12.3443437941,KIT 4,0,0,,0,0,train
82828,2020-01-01T00:00:00,54.9990759564,DI,100,7.70895905747,KIT 4,0,0,,0,0,train
82832,2020-01-01T00:00:00,53.9997398988,DI,150,7.66739846465,KIT 4,0,0,,0,0,train
82838,2020-01-01T00:00:00,41.9994934872,DI,300,105.804977184,KIT 5,0,0,,0,0,train
82840,2020-01-01T00:00:00,50.5034326509,DI,150,12.7495233238,KIT 5,0,0,,0,0,train
82842,2020-01-01T00:00:00,34.08420433,DI,300,73.7584144602,KIT 6,0,0,,0,0,train
82844,2020-01-01T00:00:00,56.0011499209,CI,150,7.23381294712,KIT 4,0,0,,0,0,train
82846,2020-01-01T00:00:00,94.0005612709,CI,150,0.702521401344,KIT 4,0,0,,0,0,train
82848,2020-01-01T00:00:00,48.0009856465,DI,150,3.76398233925,KIT 2E,0,0,,0,0,train
82850,2020-01-01T00:00:00,48.0009856465,DI,150,1.23644548615,KIT 2E,0,0,,0,0,train
82852,2020-01-01T00:00:00,48.0009856465,DI,150,111.01069601,KIT 2E,0,0,,0,0,train
82854,2020-01-01T00:00:00,48.0009856465,DI,150,12.615582249,KIT 2E,0,0,,0,0,train
82858,2020-01-01T00:00:00,66.999322368,CI,150,0.60759525986,KIT 4,0,0,,0,0,train
82860,2020-01-01T00:00:00,17.5855767059,PVC,150,12.2453167868,KIT 5,0,0,,0,0,train
82862,2020-01-01T00:00:00,33.5859052547,DI,150,12.3048754591,KIT 5,0,0,,0,0,train
82864,2020-01-01T00:00:00,15.5841666838,PVC,200,0.658151105549,KIT 5,0,0,,0,0,train
82866,2020-01-01T00:00:00,15.5841666838,PVC,200,43.0975509778,KIT 5,0,0,,0,0,train
82870,2020-01-01T00:00:00,20.5863227855,PVC,300,11.8502757176,KIT 5,0,0,,0,0,train
82872,2020-01-01T00:00:00,21.5856588431,PVC,250,5.21094742353,KIT 2EA,0,0,,0,0,train
82874,2020-01-01T00:00:00,10.6422445362,PVC,150,11.8664425282,KIT 4,0,0,,0,0,train
82878,2020-01-01T00:00:00,14.5848306262,PVC,150,12.456496451,KIT 4,0,0,,0,0,train
82880,2020-01-01T00:00:00,57.586398078,CI,150,12.4850106912,KIT 4,0,0,,0,0,train
82882,2020-01-01T00:00:00,38.5853234495,DI,150,15.1674018121,KIT 2W,0,0,,0,0,train
82884,2020-01-01T00:00:00,37.99941135,DI,300,10.083662723,KIT 4,0,0,,0,0,train
82886,2020-01-01T00:00:00,24.2523802679,PVC,300,11.0388370775,KIT 4,0,0,,0,0,train
82888,2020-01-01T00:00:00,61.0005681157,CI,300,3.5172828173,KIT 4,0,0,,0,0,train
82892,2020-01-01T00:00:00,45.9995756244,CI,150,7.62348173261,KIT 5,0,0,,0,0,train
82894,2020-01-01T00:00:00,45.9995756244,CI,150,179.03016554,KIT 5,3,1,2.77076189107,1,0,train
82896,2020-01-01T00:00:00,45.9995756244,CI,150,7.74661711966,KIT 5,0,0,,0,0,train
82898,2020-01-01T00:00:00,22.5849949006,DI,150,12.2020357337,KIT 6,0,0,,0,0,train
82900,2020-01-01T00:00:00,16.5862406483,PVC,300,11.7069567358,KIT 5,0,0,,0,0,train
82902,2020-01-01T00:00:00,43.2507169894,DI,600,8.06318437467,KIT 4,0,0,,0,0,train
82904,2020-01-01T00:00:00,25.5857409803,DI,200,6.2302767724,KIT 6,0,0,,0,0,train
82906,2020-01-01T00:00:00,25.5857409803,DI,200,0.697303835744,KIT 6,0,0,,0,0,train
82908,2020-01-01T00:00:00,52.0010677837,DI,200,7.62023849515,KIT 4,0,0,,0,0,train
82910,2020-01-01T00:00:00,16.5862406483,PVC,150,10.6385889891,KIT 2W,0,0,,0,0,train
82912,2020-01-01T00:00:00,16.5862406483,PVC,150,12.8413451332,KIT 2W,0,0,,0,0,train
82914,2020-01-01T00:00:00,8.41906404649,PVC,150,14.649923944,KIT 2W,0,0,,0,0,train
82916,2020-01-01T00:00:00,41.6709446464,DI,150,7.12614171822,KIT 6,0,0,,0,0,train
82918,2020-01-01T00:00:00,30.4181468476,DI,150,2.06064386018,KIT 6,0,0,,0,0,train
82920,2020-01-01T00:00:00,30.4181468476,DI,150,6.22608223502,KIT 6,0,0,,0,0,train
82922,2020-01-01T00:00:00,30.4181468476,DI,150,181.422691386,KIT 6,0,0,,0,0,train
82924,2020-01-01T00:00:00,30.4181468476,DI,150,4.4296087493,KIT 6,0,0,,0,0,train
82926,2020-01-01T00:00:00,14.2508059714,PVC,150,9.28725743442,KIT 4,0,0,,0,0,train
82928,2020-01-01T00:00:00,46.998911682,DI,100,1.21425203316,KIT 4,0,0,,0,0,train
82930,2020-01-01T00:00:00,43.083704662,DI,150,5.03239160676,KIT 4,0,0,,0,0,train
82932,2020-01-01T00:00:00,43.083704662,DI,150,10.1987087576,KIT 4,0,0,,0,0,train
82934,2020-01-01T00:00:00,51.333018474,DI,300,15.637647852,KIT 5,0,0,,0,0,train
82936,2020-01-01T00:00:00,38.4183111221,DI,150,6.68300303748,KIT 4,0,0,,0,0,train
82940,2020-01-01T00:00:00,24.9998288808,PVC,200,0.844150698162,KIT 4,0,0,,0,0,train
82942,2020-01-01T00:00:00,43.4177293168,DI,200,11.3032895814,KIT 2W,0,0,,0,0,train
82946,2020-01-01T00:00:00,18.4343278781,PVC,300,7.22995882317,KIT 4,0,0,,0,0,train
82948,2020-01-01T00:00:00,18.4343278781,PVC,300,7.09877005905,KIT 4,0,0,,0,0,train
82950,2020-01-01T00:00:00,16.5862406483,PVC,250,5.54689036169,KIT 5,0,0,,0,0,train
82952,2020-01-01T00:00:00,16.9558580943,PVC,250,5.98097064569,KIT 5,0,0,,0,0,train
82954,2020-01-01T00:00:00,53.0004038413,DI,150,7.69820533493,KIT 4,0,0,,0,0,train
82958,2020-01-01T00:00:00,72.0014784698,CI,150,1.4905683207,KIT 4,0,0,,0,0,train
82960,2020-01-01T00:00:00,16.5862406483,PVC,150,1.35087479581,KIT 2EA,0,0,,0,0,train
82962,2020-01-01T00:00:00,16.5862406483,PVC,150,9.26185202304,KIT 2EA,0,0,,0,0,train
82966,2020-01-01T00:00:00,41.9994934872,DI,300,13.6554391043,KIT 4,0,0,,0,0,train
82968,2020-01-01T00:00:00,104.002135567,CI,100,0.736789360243,KIT 4,0,0,,0,0,train
82970,2020-01-01T00:00:00,13.8948780605,PVC,150,11.5182975991,KIT 4,0,0,,0,0,train
82972,2020-01-01T00:00:00,13.8948780605,PVC,150,42.5350049869,KIT 4,0,0,,0,0,train
82974,2020-01-01T00:00:00,13.8948780605,PVC,150,13.7107116344,KIT 4,0,0,,0,0,train
82976,2020-01-01T00:00:00,13.8948780605,PVC,150,84.7939251681,KIT 4,0,0,,0,0,train
82978,2020-01-01T00:00:00,16.0934173871,PVC,150,12.9470382906,KIT 4,0,0,,0,0,train
82980,2020-01-01T00:00:00,16.0934173871,PVC,150,90.9678400416,KIT 4,0,0,,0,0,train
82982,2020-01-01T00:00:00,16.0934173871,PVC,150,130.621913174,KIT 4,0,0,,0,0,train
82984,2020-01-01T00:00:00,16.0934173871,PVC,150,13.1661040483,KIT 4,0,0,,0,0,train
82986,2020-01-01T00:00:00,58.9991580936,CI,150,16.9331317122,KIT 4,0,0,,0,0,train
82988,2020-01-01T00:00:00,34.9959273633,DI,300,0.610192790112,KIT 4,0,0,,0,0,train
82990,2020-01-01T00:00:00,34.9959273633,DI,300,60.9341978044,KIT 4,0,0,,0,0,train
82992,2020-01-01T00:00:00,34.9959273633,DI,300,13.3627217314,KIT 4,0,0,,0,0,train
82996,2020-01-01T00:00:00,14.5848306262,PVC,200,13.8147555578,KIT 4,0,0,,0,0,train
82998,2020-01-01T00:00:00,22.5849949006,PVC,300,10.3087522604,KIT 5,0,0,,0,0,train
830,2020-01-01T00:00:00,49.5862338036,DI,300,84.928099768,KIT 4,0,0,,0,0,train
83000,2020-01-01T00:00:00,22.5849949006,PVC,300,9.04055973957,KIT 5,0,0,,0,0,train
83002,2020-01-01T00:00:00,12.5861585111,PVC,300,7.17721542604,KIT 4,0,0,,0,0,train
83004,2020-01-01T00:00:00,12.5861585111,PVC,300,6.4562506049,KIT 4,0,0,,0,0,train
83006,2020-01-01T00:00:00,34.5852413123,DI,300,14.7299987084,KIT 4,0,0,,0,0,train
83008,2020-01-01T00:00:00,45.0002395669,DI,300,1.84833975252,KIT 5,0,0,,0,0,train
83010,2020-01-01T00:00:00,9.34721452186,PVC,300,8.18049761835,KIT 2W,0,0,,0,0,train
83012,2020-01-01T00:00:00,18.7272839278,PVC,300,10.613596598,KIT 4,0,0,,0,0,train
83016,2020-01-01T00:00:00,24.3345174781,PVC,200,5.66075774405,KIT 5,0,0,,0,0,train
83018,2020-01-01T00:00:00,33.5859052547,DI,150,8.29817718622,KIT 4,0,0,,0,0,train
83020,2020-01-01T00:00:00,14.5848306262,PVC,150,5.91995718586,KIT 2EA,0,0,,0,0,train
83022,2020-01-01T00:00:00,14.5848306262,PVC,150,10.6683932876,KIT 2EA,0,0,,0,0,train
83024,2020-01-01T00:00:00,60.0012320582,CI,150,0.728900335744,KIT 4,0,0,,0,0,train
83026,2020-01-01T00:00:00,10.3328610444,PVC,200,0.547747249556,KIT 4,0,0,,0,0,train
83028,2020-01-01T00:00:00,21.5856588431,PVC,150,10.8430585703,KIT 2W,0,0,,0,0,train
83030,2020-01-01T00:00:00,46.6703628411,DI,200,24.761074292,KIT 5,0,0,,0,0,train
83032,2020-01-01T00:00:00,54.5856519983,DI,300,0.909492429831,KIT 4,0,0,,0,0,train
83034,2020-01-01T00:00:00,66.999322368,CI,150,1.07944400543,KIT 4,0,0,,0,0,train
83036,2020-01-01T00:00:00,66.999322368,CI,150,6.3883733902,KIT 4,0,0,,0,0,train
83038,2020-01-01T00:00:00,49.0003217041,DI,250,8.89885934287,KIT 5,0,0,,0,0,train
83040,2020-01-01T00:00:00,17.5472460078,PVC,150,8.52213316481,KIT 4,0,0,,0,0,train
83042,2020-01-01T00:00:00,49.0003217041,DI,200,13.3578683234,KIT 5,0,0,,0,0,train
83044,2020-01-01T00:00:00,53.0004038413,DI,150,0.609710488886,KIT 4,0,0,,0,0,train
83046,2020-01-01T00:00:00,53.0004038413,DI,150,52.6896031066,KIT 4,0,0,,0,0,train
83048,2020-01-01T00:00:00,60.0012320582,CI,100,0.462038959494,KIT 4,0,0,,0,0,train
83050,2020-01-01T00:00:00,30.9985831331,DI,300,55.8214016839,KIT 4,0,0,,0,0,train
83052,2020-01-01T00:00:00,30.9985831331,DI,300,74.0008758329,KIT 4,0,0,,0,0,train
83054,2020-01-01T00:00:00,30.9985831331,DI,300,11.2265269899,KIT 4,0,0,,0,0,train
83056,2020-01-01T00:00:00,41.0001574297,DI,300,11.4475992778,KIT 2E,0,0,,0,0,train
83058,2020-01-01T00:00:00,54.5856519983,DI,300,33.6528929824,KIT 4,0,0,,0,0,train
83060,2020-01-01T00:00:00,61.9999041733,CI,150,7.67778618105,KIT 4,0,0,,0,0,train
83066,2020-01-01T00:00:00,31.5844952326,DI,150,0.390390368743,KIT 4,0,0,,0,0,train
83068,2020-01-01T00:00:00,31.5844952326,DI,150,0.890100739151,KIT 4,0,0,,0,0,train
83070,2020-01-01T00:00:00,31.5844952326,DI,150,11.2211407623,KIT 4,0,0,,0,0,train
83072,2020-01-01T00:00:00,52.0010677837,DI,150,12.6125686385,KIT 4,0,0,,0,0,train
83074,2020-01-01T00:00:00,14.7710083027,DI,150,6.01972490353,KIT 4,0,0,,0,0,train
83076,2020-01-01T00:00:00,14.7710083027,DI,150,1.22798788151,KIT 4,0,0,,0,0,train
83080,2020-01-01T00:00:00,61.5864802152,CI,150,6.85120303654,KIT 4,0,0,,0,0,train
83082,2020-01-01T00:00:00,61.5864802152,CI,150,0.599833710566,KIT 4,0,0,,0,0,train
83084,2020-01-01T00:00:00,23.5843309582,PVC,300,4.13437808253,KIT 2E,0,0,,0,0,train
83086,2020-01-01T00:00:00,53.9997398988,DI,200,2.99654179347,KIT 4,0,0,,0,0,train
83088,2020-01-01T00:00:00,41.9994934872,DI,300,2.34568420687,KIT 4,0,0,,0,0,train
83090,2020-01-01T00:00:00,41.9994934872,DI,300,11.6945482075,KIT 4,0,0,,0,0,train
83092,2020-01-01T00:00:00,28.0854500777,DI,300,28.5747000078,KIT 2E,0,0,,0,0,train
83094,2020-01-01T00:00:00,28.0854500777,DI,300,37.897030117,KIT 2E,0,0,,0,0,train
83096,2020-01-01T00:00:00,28.0854500777,DI,300,33.7050598078,KIT 2E,0,0,,0,0,train
83098,2020-01-01T00:00:00,28.0854500777,DI,300,100.915963411,KIT 2E,0,0,,0,0,train
83100,2020-01-01T00:00:00,27.9156998433,DI,300,3.68073166706,KIT 5,0,0,,0,0,train
83102,2020-01-01T00:00:00,17.5855767059,PVC,150,7.58187744545,KIT 6,0,0,,0,0,train
83106,2020-01-01T00:00:00,93.0012252134,CI,150,12.9558012524,KIT 4,0,0,,0,0,train
83108,2020-01-01T00:00:00,41.6709446464,DI,300,8.12155492923,KIT 6,0,0,,0,0,train
83110,2020-01-01T00:00:00,50.5034326509,DI,300,14.6574870299,KIT 5,0,0,,0,0,train
83112,2020-01-01T00:00:00,15.5841666838,PVC,200,11.3083249881,KIT 5,0,0,,0,0,train
83118,2020-01-01T00:00:00,21.4460255857,PVC,300,12.7607642313,KIT 4,0,0,,0,0,train
83120,2020-01-01T00:00:00,21.4460255857,PVC,300,13.1750635877,KIT 4,0,0,,0,0,train
83122,2020-01-01T00:00:00,44.0009035093,DI,300,4.66648031882,KIT 2W,0,0,,0,0,train
83124,2020-01-01T00:00:00,45.9995756244,DI,300,1.92565670104,KIT 2W,0,0,,0,0,train
83126,2020-01-01T00:00:00,45.9995756244,DI,300,2.13908460937,KIT 2W,0,0,,0,0,train
83128,2020-01-01T00:00:00,62.9992402308,CI,150,3.04820054726,KIT 4,0,0,,0,0,train
83130,2020-01-01T00:00:00,62.9992402308,CI,150,10.7698952842,KIT 4,0,0,,0,0,train
83132,2020-01-01T00:00:00,38.5853234495,DI,200,8.16025601604,KIT 2W,0,0,,0,0,train
83134,2020-01-01T00:00:00,38.5853234495,DI,200,13.6841417475,KIT 2W,0,0,,0,0,train
83140,2020-01-01T00:00:00,43.3328541996,DI,200,10.5709392916,KIT 2W,0,0,,0,0,train
83142,2020-01-01T00:00:00,24.2523802679,PVC,150,6.93351131376,KIT 4,0,0,,0,0,train
83144,2020-01-01T00:00:00,61.9999041733,CI,150,92.0713082413,KIT 4,1,0,18.9791713724,1,0,train
83146,2020-01-01T00:00:00,15.5841666838,CPP,600,18.6466727046,KIT 4,0,0,,0,0,train
83148,2020-01-01T00:00:00,32.0006570977,DI,150,1.70667426353,KIT 5,0,0,,0,0,train
83150,2020-01-01T00:00:00,18.5849127634,PVC,200,4.55658266683,KIT 4,0,0,,0,0,train
83152,2020-01-01T00:00:00,33.5859052547,DI,300,4.58819229728,KIT 4,0,0,,0,0,train
83156,2020-01-01T00:00:00,33.9993292128,DI,300,2.43211196555,KIT 4,0,0,,0,0,train
83166,2020-01-01T00:00:00,14.5848306262,PVC,150,6.8321725616,KIT 5,0,0,,0,0,train
83168,2020-01-01T00:00:00,18.5849127634,PVC,200,4.09393434204,KIT 4,0,0,,0,0,train
83170,2020-01-01T00:00:00,18.5849127634,PVC,200,11.1210596259,KIT 4,0,0,,0,0,train
83174,2020-01-01T00:00:00,32.0006570977,DI,300,5.19758233119,KIT 6,0,0,,0,0,train
83176,2020-01-01T00:00:00,33.1670054827,DI,300,6.57721380506,KIT 6,0,0,,0,0,train
83180,2020-01-01T00:00:00,11.9153712944,PVC,300,2.72077579127,KIT 4,0,0,,0,0,train
83182,2020-01-01T00:00:00,15.5841666838,PVC,150,4.51252285357,KIT 4,0,0,,0,0,train
83184,2020-01-01T00:00:00,15.5841666838,PVC,150,101.793543695,KIT 4,0,0,,0,0,train
83186,2020-01-01T00:00:00,15.5841666838,PVC,150,1.25018926434,KIT 4,0,0,,0,0,train
83188,2020-01-01T00:00:00,15.5841666838,PVC,150,3.26957671861,KIT 4,0,0,,0,0,train
83192,2020-01-01T00:00:00,46.5033505137,DI,300,9.30648122557,KIT 4,0,0,,0,0,train
83194,2020-01-01T00:00:00,46.5033505137,DI,300,11.8869812943,KIT 4,0,0,,0,0,train
83196,2020-01-01T00:00:00,24.5864049228,PVC,450,13.5072841395,KIT 6,0,0,,0,0,train
83204,2020-01-01T00:00:00,18.5849127634,PVC,200,3.30126385494,KIT 4,0,0,,0,0,train
83206,2020-01-01T00:00:00,18.5849127634,PVC,200,16.1860812304,KIT 4,0,0,,0,0,train
83212,2020-01-01T00:00:00,44.0009035093,DI,300,3.26147718723,KIT 4,0,0,,0,0,train
83214,2020-01-01T00:00:00,44.0009035093,DI,300,12.1590837308,KIT 4,0,0,,0,0,train
83216,2020-01-01T00:00:00,44.0009035093,DI,150,2.5858151308,KIT 4,0,0,,0,0,train
83218,2020-01-01T00:00:00,11.3376729159,PVC,150,14.4669884866,KIT 4,0,0,,0,0,train
83220,2020-01-01T00:00:00,11.3376729159,PVC,150,7.69397736546,KIT 4,0,0,,0,0,train
83222,2020-01-01T00:00:00,11.3376729159,PVC,150,106.41801988,KIT 4,0,0,,0,0,train
83224,2020-01-01T00:00:00,27.5022758852,AC,450,0.891452713521,KIT 4,0,0,,0,0,train
83226,2020-01-01T00:00:00,18.5849127634,PVC,200,5.21651254333,KIT 5,0,0,,0,0,train
83228,2020-01-01T00:00:00,14.5848306262,PVC,150,5.82114500424,KIT 5,0,0,,0,0,train
83230,2020-01-01T00:00:00,14.5848306262,PVC,150,45.8165599353,KIT 5,0,0,,0,0,train
83236,2020-01-01T00:00:00,19.584248821,DI,250,1.73783522341,KIT 4,0,0,,0,0,train
83238,2020-01-01T00:00:00,15.5841666838,PVC,150,6.33857284413,KIT 4,0,0,,0,0,train
83240,2020-01-01T00:00:00,15.5841666838,PVC,150,2.23449819395,KIT 4,0,0,,0,0,train
83242,2020-01-01T00:00:00,16.5862406483,PVC,300,287.136131288,KIT 4,0,0,,0,0,train
