source_file,source_row_number,raw__source_object_id,source_object_id,raw__asset_id,asset_id,raw__status,status,raw__pressure_zone,pressure_zone,raw__road_segment_id,road_segment_id,raw__map_label,map_label,raw__category,category,raw__pipe_size,pipe_size,raw__material,material,raw__lined,lined,raw__lined_date,lined_date,raw__lined_material,lined_material,raw__installation_date,installation_date,raw__acquisition,acquisition,raw__consultant,consultant,raw__ownership,ownership,raw__bridge_main,bridge_main,raw__bridge_details,bridge_details,raw__criticality,criticality,raw__rel_cleaning_area,rel_cleaning_area,raw__rel_cleaning_subarea,rel_cleaning_subarea,raw__undersized,undersized,raw__shallow_main,shallow_main,raw__condition_score,condition_score,raw__oversized,oversized,raw__cleaned,cleaned,raw__length_m,length_m,invalid_primary_key,invalid_pipe_size,model_asset_eligible
Water_Mains_5473643541506873803.csv,6070,84934,84934,89236,89236,ACTIVE,ACTIVE,KIT 5,KIT 5,8668,8668,7.2m 150mm  DI,7.2m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,7/1/1969 12:00:00 AM,1969-07-01T00:00:00,DONATED,DONATED,NA,NA,KITCHENER,KITCHENER,N,N,,,6,6,6,6,42,42,N,N,N,N,8.5,8.5,N,N,Y,Y,7.23848834991947,7.23848834992,False,False,True
Water_Mains_5473643541506873803.csv,6071,84935,84935,34390,34390,ACTIVE,ACTIVE,KIT 5,KIT 5,8668,8668,229.8m 150mm  DI,229.8m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,2/1/1972 12:00:00 AM,1972-02-01T00:00:00,DONATED,DONATED,NA,NA,KITCHENER,KITCHENER,N,N,,,6,6,6,6,42,42,N,N,N,N,8.1,8.1,N,N,Y,Y,229.818648569989,229.81864857,False,False,True
Water_Mains_5473643541506873803.csv,6072,84936,84936,89238,89238,ACTIVE,ACTIVE,KIT 5,KIT 5,8668,8668,96m 150mm  DI,96m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,2/1/1972 12:00:00 AM,1972-02-01T00:00:00,DONATED,DONATED,NA,NA,KITCHENER,KITCHENER,N,N,,,6,6,6,6,42,42,N,N,N,N,8.5,8.5,N,N,Y,Y,96.0072627945179,96.0072627945,False,False,True
Water_Mains_5473643541506873803.csv,6073,84937,84937,89240,89240,ACTIVE,ACTIVE,KIT 5,KIT 5,8668,8668,10.5m 150mm  DI,10.5m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,2/1/1972 12:00:00 AM,1972-02-01T00:00:00,DONATED,DONATED,NA,NA,KITCHENER,KITCHENER,N,N,,,6,6,6,6,42,42,N,N,N,N,8.5,8.5,N,N,Y,Y,10.4618072398457,10.4618072398,False,False,True
Water_Mains_5473643541506873803.csv,6074,84938,84938,89242,89242,ACTIVE,ACTIVE,KIT 5,KIT 5,8668,8668,174.7m 150mm  DI,174.7m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,7/1/1969 12:00:00 AM,1969-07-01T00:00:00,DONATED,DONATED,NA,NA,KITCHENER,KITCHENER,N,N,,,6,6,6,6,42,42,N,N,N,N,7.7,7.7,N,N,Y,Y,174.726929882818,174.726929883,False,False,True
Water_Mains_5473643541506873803.csv,6075,84941,84941,80598,80598,ACTIVE,ACTIVE,KIT 4,KIT 4,11091,11091,6.3m 200mm  DI,6.3m 200mm  DI,TREATED,TREATED,200,200,DI,DI,NO,NO,,,NONE,NONE,1/1/1990 12:00:00 AM,1990-01-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,6,6,2,2,31,31,N,N,N,N,9.1,9.1,N,N,Y,Y,6.28867215281386,6.28867215281,False,False,True
Water_Mains_5473643541506873803.csv,6076,84942,84942,80600,80600,ACTIVE,ACTIVE,KIT 4,KIT 4,11086,11086,2.5m 300mm  DI,2.5m 300mm  DI,TREATED,TREATED,300,300,DI,DI,NO,NO,,,NONE,NONE,6/1/1988 12:00:00 AM,1988-06-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,6,6,2,2,31,31,N,N,N,N,9.1,9.1,N,N,Y,Y,2.49807071099611,2.498070711,False,False,True
Water_Mains_5473643541506873803.csv,6077,84943,84943,89244,89244,ACTIVE,ACTIVE,KIT 4,KIT 4,11086,11086,1.5m 300mm  DI,1.5m 300mm  DI,TREATED,TREATED,300,300,DI,DI,NO,NO,,,NONE,NONE,6/1/1988 12:00:00 AM,1988-06-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,0,0,2,2,31,31,N,N,N,N,9.1,9.1,N,N,Y,Y,1.49222024192028,1.49222024192,False,False,True
Water_Mains_5473643541506873803.csv,6078,84944,84944,80602,80602,ACTIVE,ACTIVE,KIT 4,KIT 4,11086,11086,9.1m 300mm  DI,9.1m 300mm  DI,TREATED,TREATED,300,300,DI,DI,NO,NO,,,NONE,NONE,6/1/1988 12:00:00 AM,1988-06-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,6,6,2,2,31,31,N,N,N,N,9.1,9.1,N,N,Y,Y,9.13937692801447,9.13937692801,False,False,True
Water_Mains_5473643541506873803.csv,6079,84945,84945,79134,79134,ACTIVE,ACTIVE,KIT 5,KIT 5,103592,103592,54m 150mm  PVCO,54m 150mm  PVCO,TREATED,TREATED,150,150,PVCO,PVCO,NO,NO,,,NONE,NONE,10/15/2013 12:00:00 AM,2013-10-15T00:00:00,DONATED,DONATED,MTE CONSULTANTS INC,MTE CONSULTANTS INC,KITCHENER,KITCHENER,N,N,,,5,5,6,6,0,0,N,N,N,N,9.35,9.35,N,N,Y,Y,54.0457765558685,54.0457765559,False,False,True
Water_Mains_5473643541506873803.csv,6080,84946,84946,89246,89246,ACTIVE,ACTIVE,KIT 4,KIT 4,5877,5877,.9m 450mm  CI,.9m 450mm  CI,TREATED,TREATED,450,450,CI,CI,NO,NO,,,NONE,NONE,9/1/1952 12:00:00 AM,1952-09-01T00:00:00,DONATED,DONATED,,,REGION,REGION,N,N,,,0,0,2,2,7,7,N,N,N,N,7.75,7.75,N,N,Y,Y,0.904686819021603,0.904686819022,False,False,True
Water_Mains_5473643541506873803.csv,6081,84947,84947,61847,61847,ACTIVE,ACTIVE,KIT 4,KIT 4,5876,5876,256.5m 450mm  CI,256.5m 450mm  CI,TREATED,TREATED,450,450,CI,CI,NO,NO,,,NONE,NONE,9/1/1952 12:00:00 AM,1952-09-01T00:00:00,DONATED,DONATED,,,REGION,REGION,N,N,,,8,8,2,2,5,5,N,N,N,N,7.75,7.75,N,N,Y,Y,256.472501510251,256.47250151,False,False,True
Water_Mains_5473643541506873803.csv,6082,84948,84948,79216,79216,ACTIVE,ACTIVE,KIT 4,KIT 4,5874,5874,129.7m 450mm  PVC,129.7m 450mm  PVC,TREATED,TREATED,450,450,PVC,PVC,NO,NO,,,NONE,NONE,3/3/2014 12:00:00 AM,2014-03-03T00:00:00,PURCHASED,PURCHASED,,,REGION,REGION,N,N,,,7,7,2,2,5,5,N,N,N,N,9.35,9.35,N,N,Y,Y,129.65523636566,129.655236366,False,False,True
Water_Mains_5473643541506873803.csv,6083,84949,84949,80586,80586,ACTIVE,ACTIVE,KIT 4,KIT 4,8817,8817,3m 150mm  CI,3m 150mm  CI,TREATED,TREATED,150,150,CI,CI,NO,NO,,,NONE,NONE,1/1/1929 12:00:00 AM,1929-01-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,6,6,2,2,32,32,N,N,N,N,7.75,7.75,N,N,Y,Y,3.0241276508335,3.02412765083,False,False,True
Water_Mains_5473643541506873803.csv,6084,84950,84950,80588,80588,ACTIVE,ACTIVE,KIT 4,KIT 4,11188,11188,9.1m 300mm  DI,9.1m 300mm  DI,TREATED,TREATED,300,300,DI,DI,NO,NO,,,NONE,NONE,10/1/1974 12:00:00 AM,1974-10-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,7,7,2,2,31,31,N,N,N,N,8.5,8.5,N,N,Y,Y,9.09577942878564,9.09577942879,False,False,True
Water_Mains_5473643541506873803.csv,6085,84951,84951,80590,80590,ACTIVE,ACTIVE,KIT 4,KIT 4,11094,11094,5.5m 150mm  CI,5.5m 150mm  CI,TREATED,TREATED,150,150,CI,CI,NO,NO,,,NONE,NONE,1/1/1929 12:00:00 AM,1929-01-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,7,7,2,2,32,32,N,N,N,N,7.75,7.75,N,N,Y,Y,5.45125879920201,5.4512587992,False,False,True
Water_Mains_5473643541506873803.csv,6086,84952,84952,80592,80592,ACTIVE,ACTIVE,KIT 4,KIT 4,11094,11094,4.7m 200mm  DI,4.7m 200mm  DI,TREATED,TREATED,200,200,DI,DI,NO,NO,,,NONE,NONE,7/1/1988 12:00:00 AM,1988-07-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,0,0,2,2,32,32,N,N,N,N,9.1,9.1,N,N,Y,Y,4.67325922462832,4.67325922463,False,False,True
Water_Mains_5473643541506873803.csv,6087,84953,84953,76843,76843,ACTIVE,ACTIVE,KIT 4A,KIT 4A,601783,601783,147.4m 150mm  PVC,147.4m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,1/6/2011 12:00:00 AM,2011-01-06T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,5,5,2,2,43,43,N,N,N,N,9.35,9.35,N,N,Y,Y,147.394308926644,147.394308927,False,False,True
Water_Mains_5473643541506873803.csv,6088,84954,84954,89248,89248,ACTIVE,ACTIVE,KIT 4,KIT 4,9364,9364,12.5m 150mm  DI,12.5m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,10/1/1974 12:00:00 AM,1974-10-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,5,5,3,3,6,6,N,N,N,N,8.5,8.5,N,N,N,N,12.4967309515982,12.4967309516,False,False,True
Water_Mains_5473643541506873803.csv,6089,84955,84955,33930,33930,ACTIVE,ACTIVE,KIT 4,KIT 4,9364,9364,186.1m 150mm  DI,186.1m 150mm  DI,TREATED,TREATED,150,150,DI,DI,NO,NO,,,NONE,NONE,10/1/1974 12:00:00 AM,1974-10-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,4,4,3,3,6,6,N,N,N,N,8.5,8.5,N,N,N,N,186.068309778767,186.068309779,False,False,True
Water_Mains_5473643541506873803.csv,6090,84956,84956,89250,89250,ACTIVE,ACTIVE,KIT 4,KIT 4,6217,6217,11.6m 200mm  CI,11.6m 200mm  CI,TREATED,TREATED,200,200,CI,CI,NO,NO,,,NONE,NONE,1/1/1962 12:00:00 AM,1962-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,5,5,1,1,6,6,N,N,N,N,7.75,7.75,N,N,Y,Y,11.5875631740835,11.5875631741,False,False,True
Water_Mains_5473643541506873803.csv,6091,84957,84957,14870,14870,ACTIVE,ACTIVE,KIT 4,KIT 4,6217,6217,256.4m 200mm  CI,256.4m 200mm  CI,TREATED,TREATED,200,200,CI,CI,NO,NO,,,NONE,NONE,1/1/1962 12:00:00 AM,1962-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,5,5,1,1,6,6,N,N,N,N,4.55,4.55,N,N,Y,Y,256.404770047043,256.404770047,False,False,True
Water_Mains_5473643541506873803.csv,6092,84958,84958,80992,80992,ACTIVE,ACTIVE,KIT 4,KIT 4,6674,6674,1.5m 300mm  PVC,1.5m 300mm  PVC,TREATED,TREATED,300,300,PVC,PVC,NO,NO,,,NONE,NONE,6/1/2004 12:00:00 AM,2004-06-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,7,7,2,2,31,31,N,N,N,N,9.35,9.35,N,N,Y,Y,1.45832017453776,1.45832017454,False,False,True
Water_Mains_5473643541506873803.csv,6093,84959,84959,80994,80994,ACTIVE,ACTIVE,KIT 4,KIT 4,6674,6674,1.8m 300mm  PVC,1.8m 300mm  PVC,TREATED,TREATED,300,300,PVC,PVC,NO,NO,,,NONE,NONE,6/1/2004 12:00:00 AM,2004-06-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,7,7,2,2,31,31,N,N,N,N,9.35,9.35,N,N,Y,Y,1.7697411387769,1.76974113878,False,False,True
Water_Mains_5473643541506873803.csv,6094,84960,84960,80996,80996,ACTIVE,ACTIVE,KIT 4,KIT 4,6674,6674,105.3m 300mm  PVC,105.3m 300mm  PVC,TREATED,TREATED,300,300,PVC,PVC,NO,NO,,,NONE,NONE,9/1/2008 12:00:00 AM,2008-09-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,7,7,2,2,31,31,N,N,N,N,9.35,9.35,N,N,Y,Y,105.315176148835,105.315176149,False,False,True
Water_Mains_5473643541506873803.csv,6095,84961,84961,89252,89252,ACTIVE,ACTIVE,KIT 5,KIT 5,6084,6084,12.3m 200mm  DI,12.3m 200mm  DI,TREATED,TREATED,200,200,DI,DI,NO,NO,,,NONE,NONE,2/1/1987 12:00:00 AM,1987-02-01T00:00:00,DONATED,DONATED,CUMMING COCKBURN,CUMMING COCKBURN,KITCHENER,KITCHENER,N,N,,,7,7,6,6,41,41,N,N,N,N,9.1,9.1,N,N,Y,Y,12.270528999343,12.2705289993,False,False,True
Water_Mains_5473643541506873803.csv,6096,84962,84962,89254,89254,ACTIVE,ACTIVE,KIT 5,KIT 5,6084,6084,3.3m 200mm  DI,3.3m 200mm  DI,TREATED,TREATED,200,200,DI,DI,NO,NO,,,NONE,NONE,2/1/1987 12:00:00 AM,1987-02-01T00:00:00,DONATED,DONATED,CUMMING COCKBURN,CUMMING COCKBURN,KITCHENER,KITCHENER,N,N,,,6,6,6,6,41,41,N,N,N,N,9.1,9.1,N,N,Y,Y,3.28708546836144,3.28708546836,False,False,True
Water_Mains_5473643541506873803.csv,6097,84963,84963,27990,27990,ACTIVE,ACTIVE,KIT 5,KIT 5,6084,6084,66m 200mm  DI,66m 200mm  DI,TREATED,TREATED,200,200,DI,DI,NO,NO,,,NONE,NONE,2/1/1987 12:00:00 AM,1987-02-01T00:00:00,DONATED,DONATED,CUMMING COCKBURN,CUMMING COCKBURN,KITCHENER,KITCHENER,N,N,,,6,6,6,6,41,41,N,N,N,N,9.1,9.1,N,N,Y,Y,65.9582735452137,65.9582735452,False,False,True
Water_Mains_5473643541506873803.csv,6098,84964,84964,5590,5590,ACTIVE,ACTIVE,KIT 4,KIT 4,10337,10337,174.8m 200mm  DI,174.8m 200mm  DI,TREATED,TREATED,200,200,DI,DI,NO,NO,,,NONE,NONE,1/1/1974 12:00:00 AM,1974-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,4,4,11,11,N,N,N,N,8.5,8.5,N,N,Y,Y,174.779451554719,174.779451555,False,False,True
Water_Mains_5473643541506873803.csv,6099,84965,84965,89256,89256,ACTIVE,ACTIVE,KIT 4,KIT 4,10337,10337,9.6m 200mm  DI,9.6m 200mm  DI,TREATED,TREATED,200,200,DI,DI,NO,NO,,,NONE,NONE,1/1/1974 12:00:00 AM,1974-01-01T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,4,4,12,12,N,N,N,N,8.5,8.5,N,N,Y,Y,9.61495196473743,9.61495196474,False,False,True
Water_Mains_5473643541506873803.csv,6100,84966,84966,74910,74910,ACTIVE,ACTIVE,KIT 4,KIT 4,11721,11721,16m 150mm  PVC,16m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,6/1/2006 12:00:00 AM,2006-06-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,5,5,5,5,1,1,N,N,N,N,9.35,9.35,N,N,N,N,16.0043672376085,16.0043672376,False,False,True
Water_Mains_5473643541506873803.csv,6101,84967,84967,89258,89258,ACTIVE,ACTIVE,KIT 4,KIT 4,11721,11721,14.7m 150mm  PVC,14.7m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,6/1/2006 12:00:00 AM,2006-06-01T00:00:00,PURCHASED,PURCHASED,,,KITCHENER,KITCHENER,N,N,,,5,5,5,5,1,1,N,N,N,N,9.35,9.35,N,N,N,N,14.6597613966142,14.6597613966,False,False,True
Water_Mains_5473643541506873803.csv,6102,84968,84968,64590,64590,ACTIVE,ACTIVE,KIT 4,KIT 4,22589,22589,62.1m 750mm  CPP,62.1m 750mm  CPP,TREATED,TREATED,750,750,CPP,CPP,NO,NO,,,NONE,NONE,1/1/1979 12:00:00 AM,1979-01-01T00:00:00,DONATED,DONATED,,,REGION,REGION,N,N,,,7,7,4,4,29,29,N,N,N,N,9.15,9.15,N,N,Y,Y,62.0614601097251,62.0614601097,False,False,True
Water_Mains_5473643541506873803.csv,6103,84969,84969,89260,89260,ACTIVE,ACTIVE,KIT 4,KIT 4,22589,22589,.7m 750mm  CPP,.7m 750mm  CPP,TREATED,TREATED,750,750,CPP,CPP,NO,NO,,,NONE,NONE,1/1/1979 12:00:00 AM,1979-01-01T00:00:00,DONATED,DONATED,,,REGION,REGION,N,N,,,0,0,4,4,29,29,N,N,N,N,9.15,9.15,N,N,Y,Y,0.72561896337656,0.725618963377,False,False,True
Water_Mains_5473643541506873803.csv,6104,84970,84970,89262,89262,ACTIVE,ACTIVE,KIT 2W,KIT 2W,601569,601569,5m 150mm  PVC,5m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,8/27/2010 12:00:00 AM,2010-08-27T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,5,5,37,37,N,N,N,N,9.35,9.35,N,N,N,N,4.97228642067802,4.97228642068,False,False,True
Water_Mains_5473643541506873803.csv,6105,84971,84971,89264,89264,ACTIVE,ACTIVE,KIT 2W,KIT 2W,601569,601569,5.8m 150mm  PVC,5.8m 150mm  PVC,TREATED,TREATED,150,150,PVC,PVC,NO,NO,,,NONE,NONE,8/27/2010 12:00:00 AM,2010-08-27T00:00:00,DONATED,DONATED,,,KITCHENER,KITCHENER,N,N,,,6,6,5,5,37,37,N,N,N,N,9.35,9.35,N,N,N,N,5.83470997166711,5.83470997167,False,False,True
